* Generated by rew_pipeline.py (source UUID d6e13d27-c0b9-4485-a753-30852daa243e, calibrated to its own SPL at 100 Hz)
* Measurement: R.filtered.clean-fdw8
* Dated: 2026-Sep-12 16:10:01
* Note: ; Trace Arithmetic A times B A = R.nofdw.clean-fdw8 B = FRX-trimmed.clean-fdw8
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
13159.606934 72.327 65.6336
13159.790039 72.154 -1.0433
13159.973145 71.989 -67.4749
13160.156250 71.859 -133.9140
13160.339355 71.750 159.4200
13160.522461 71.633 92.5579
13160.705566 71.506 25.7029
13160.888672 71.391 -41.0300
13161.071777 71.303 -107.7531
13161.254883 71.217 -174.6473
13161.437988 71.079 118.3130
13161.621094 70.855 51.4195
13161.804199 70.565 -15.0134
13161.987305 70.266 -80.9818
13162.170410 69.998 -146.8746
13162.353516 69.740 146.8747
13162.536621 69.438 80.2167
13162.719727 69.074 13.5007
13162.902832 68.698 -52.9251
13163.085938 68.382 -119.1248
13163.269043 68.137 174.4875
13163.452148 67.886 107.7119
13163.635254 67.537 40.9628
13163.818359 67.078 -24.9628
13164.001465 66.606 -89.5823
13164.184570 66.242 -153.3510
13164.367676 65.978 142.6578
13164.550781 65.662 77.9644
13164.733887 65.161 13.2682
13164.916992 64.518 -50.1639
13165.100098 63.961 -111.7838
13165.283203 63.707 -172.7707
13165.466309 63.687 125.0566
13165.649414 63.634 61.4004
13165.832520 63.391 -2.4353
13166.015625 63.033 -64.9341
13166.198730 62.799 -125.7444
13166.381836 62.855 173.8963
13166.564941 63.131 112.5497
13166.748047 63.465 49.9330
13166.931152 63.790 -13.5277
13167.114258 64.117 -77.5887
13167.297363 64.442 -142.2689
13167.480469 64.725 152.6155
13167.663574 64.958 87.6099
13167.846680 65.208 23.1706
13168.029785 65.574 -40.9215
13168.212891 66.064 -105.4735
13168.395996 66.561 -171.0233
13168.579102 66.935 122.7052
13168.762207 67.146 56.4899
13168.945312 67.273 -9.0704
13169.128418 67.439 -74.0877
13169.311523 67.695 -139.2863
13169.494629 67.979 154.7666
13169.677734 68.196 88.2105
13169.860840 68.323 21.6531
13170.043945 68.425 -44.4633
13170.227051 68.592 -110.3225
13170.410156 68.839 -176.5801
13170.593262 69.085 116.3039
13170.776367 69.228 48.4882
13170.959473 69.224 -19.4174
13171.142578 69.116 -86.7871
13171.325684 69.002 -153.3761
13171.508789 68.970 140.5333
13171.691895 69.034 74.4012
13171.875000 69.136 7.9004
13172.058105 69.208 -58.8871
13172.241211 69.211 -125.6304
13172.424316 69.155 167.9928
13172.607422 69.076 102.1189
13172.790527 69.025 36.6323
13172.973633 69.029 -28.7899
13173.156738 69.083 -94.5183
13173.339844 69.149 -160.7565
13173.522949 69.180 132.5885
13173.706055 69.155 65.8563
13173.889160 69.091 -0.5790
13174.072266 69.039 -66.5706
13174.255371 69.037 -132.3214
13174.438477 69.071 161.7948
13174.621582 69.084 95.5860
13174.804688 69.023 29.2087
13174.987793 68.884 -36.9940
13175.170898 68.722 -102.8246
13175.354004 68.608 -168.4677
13175.537109 68.562 125.6250
13175.720215 68.544 59.1555
13175.903320 68.489 -7.7213
13176.086426 68.365 -74.4898
13176.269531 68.204 -140.6202
13176.452637 68.075 154.0725
13176.635742 68.037 89.2911
13176.818848 68.083 24.4988
13177.001953 68.156 -40.6627
13177.185059 68.191 -106.1988
13177.368164 68.160 -171.9045
13177.551270 68.075 122.4103
13177.734375 67.968 56.8039
13177.917480 67.860 -8.7636
13178.100586 67.764 -74.3243
13178.283691 67.685 -139.8465
13178.466797 67.632 154.7253
13178.649902 67.614 89.3937
13178.833008 67.627 24.0965
13179.016113 67.656 -41.2213
13179.199219 67.677 -106.5342
13179.382324 67.678 -171.7473
13179.565430 67.665 123.2156
13179.748535 67.650 58.3445
13179.931641 67.639 -6.4245
13180.114746 67.632 -71.1107
13180.297852 67.641 -135.6623
13180.480957 67.696 159.9187
13180.664062 67.830 95.4183
13180.847168 68.042 30.4604
13181.030273 68.276 -35.1920
13181.213379 68.464 -101.3827
13181.396484 68.575 -167.6198
13181.579590 68.647 126.5930
13181.762695 68.762 61.3628
13181.945801 68.977 -3.7337
13182.128906 69.268 -69.2873
13182.312012 69.545 -135.5136
13182.495117 69.734 157.8836
13182.678223 69.832 91.4034
13182.861328 69.894 25.3313
13183.044434 69.991 -40.4787
13183.227539 70.140 -106.4306
13183.410645 70.307 -172.7692
13183.593750 70.448 120.6285
13183.776855 70.557 54.0770
13183.959961 70.666 -12.2372
13184.143066 70.806 -78.4065
13184.326172 70.973 -144.6550
13184.509277 71.137 148.9141
13184.692383 71.276 82.3758
13184.875488 71.399 15.8045
13185.058594 71.527 -50.9043
13185.241699 71.659 -117.9829
13185.424805 71.762 174.4552
13185.607910 71.798 106.5865
13185.791016 71.763 38.7952
13185.974121 71.697 -28.5916
13186.157227 71.655 -95.5426
13186.340332 71.664 -162.3187
13186.523438 71.701 130.8013
13186.706543 71.721 63.7774
13186.889648 71.699 -3.2249
13187.072754 71.651 -70.0758
13187.255859 71.605 -136.8569
13187.438965 71.561 156.2245
13187.622070 71.496 89.0945
13187.805176 71.389 21.9417
13187.988281 71.259 -44.9439
13188.171387 71.157 -111.4880
13188.354492 71.121 -177.9821
13188.537598 71.121 115.1638
13188.720703 71.081 47.8481
13188.903809 70.937 -19.5763
13189.086914 70.695 -86.5463
13189.270020 70.437 -152.7302
13189.453125 70.265 141.6247
13189.636230 70.213 75.8220
13189.819336 70.216 9.3314
13190.002441 70.179 -57.7769
13190.185547 70.054 -124.9809
13190.368652 69.867 168.2477
13190.551758 69.686 102.0614
13190.734863 69.562 36.1626
13190.917969 69.481 -29.8856
13191.101074 69.388 -96.2613
13191.284180 69.240 -162.7948
13191.467285 69.039 130.8100
13191.650391 68.827 64.6985
13191.833496 68.645 -1.2484
13192.016602 68.499 -67.2818
13192.199707 68.359 -133.5455
13192.382812 68.189 160.0384
13192.565918 67.969 93.6848
13192.749023 67.705 27.5860
13192.932129 67.420 -38.1935
13193.115234 67.132 -103.7094
13193.298340 66.855 -169.0636
13193.481445 66.599 125.6470
13193.664551 66.371 60.3216
13193.847656 66.170 -5.1496
13194.030762 65.977 -70.8160
13194.213867 65.761 -136.5608
13194.396973 65.505 157.9140
13194.580078 65.226 92.9346
13194.763184 64.971 28.5976
13194.946289 64.778 -35.3659
13195.129395 64.631 -99.3715
13195.312500 64.466 -163.5510
13195.495605 64.241 132.4145
13195.678711 63.996 68.9922
13195.861816 63.836 6.2429
13196.044922 63.845 -56.4431
13196.228027 63.991 -119.8392
13196.411133 64.164 175.8743
13196.594238 64.291 111.1709
13196.777344 64.391 46.6093
13196.960449 64.534 -17.7186
13197.143555 64.751 -82.2218
13197.326660 64.995 -147.2880
13197.509766 65.196 147.1692
13197.692871 65.333 81.5901
13197.875977 65.461 16.2899
13198.059082 65.651 -48.8906
13198.242188 65.914 -114.4280
13198.425293 66.187 179.4006
13198.608398 66.399 112.7928
13198.791504 66.529 46.2119
13198.974609 66.611 -20.0012
13199.157715 66.698 -85.8540
13199.340820 66.814 -151.6061
13199.523926 66.947 142.5128
13199.707031 67.079 76.4401
13199.890137 67.205 10.1736
13200.073242 67.322 -56.3451
13200.256348 67.408 -123.1556
13200.439453 67.428 169.8969
13200.622559 67.375 103.1795
13200.805664 67.290 37.0313
13200.988770 67.245 -28.5793
13201.171875 67.279 -94.1227
13201.354980 67.351 -160.0974
13201.538086 67.381 133.4465
13201.721191 67.324 66.9113
13201.904297 67.216 0.7331
13202.087402 67.134 -65.0566
13202.270508 67.122 -130.8725
13202.453613 67.144 162.8830
13202.636719 67.132 96.2532
13202.819824 67.062 29.6384
13203.002930 66.969 -36.6475
13203.186035 66.903 -102.6949
13203.369141 66.865 -168.8354
13203.552246 66.804 124.8342
13203.735352 66.684 58.6508
13203.918457 66.543 -6.9553
13204.101562 66.474 -72.0100
13204.284668 66.519 -137.1259
13204.467773 66.613 157.1025
13204.650879 66.642 90.7321
13204.833984 66.551 24.3774
13205.017090 66.387 -41.3987
13205.200195 66.245 -106.6296
13205.383301 66.158 -171.8898
13205.566406 66.067 122.4117
13205.749512 65.899 56.5386
13205.932617 65.675 -8.8725
13206.115723 65.513 -73.5924
13206.298828 65.511 -138.2457
13206.481934 65.619 156.3073
13206.665039 65.687 89.9989
13206.848145 65.619 23.6639
13207.031250 65.462 -41.7173
13207.214355 65.369 -105.9518
13207.397461 65.437 -169.9495
13207.580566 65.582 125.2327
13207.763672 65.634 59.5425
13207.946777 65.505 -6.1220
13208.129883 65.277 -70.7740
13208.312988 65.136 -134.2629
13208.496094 65.217 162.4389
13208.679199 65.471 98.1826
13208.862305 65.752 32.7127
13209.045410 65.965 -33.4490
13209.228516 66.106 -99.7004
13209.411621 66.210 -165.7612
13209.594727 66.298 128.3871
13209.777832 66.374 62.7508
13209.960938 66.453 -2.6104
13210.144043 66.567 -67.7689
13210.327148 66.740 -133.0491
13210.510254 66.945 161.1871
13210.693359 67.122 94.8824
13210.876465 67.232 28.3491
13211.059570 67.291 -37.9976
13211.242676 67.357 -103.9784
13211.425781 67.478 -169.7748
13211.608887 67.656 124.2811
13211.791992 67.847 58.0285
13211.975098 68.012 -8.4275
13212.158203 68.138 -74.8669
13212.341309 68.239 -141.1354
13212.524414 68.339 152.7831
13212.707520 68.461 86.7824
13212.890625 68.612 20.6690
13213.073730 68.779 -45.7804
13213.256836 68.927 -112.6920
13213.439941 69.006 -179.9494
13213.623047 68.995 112.8268
13213.806152 68.925 46.0869
13213.989258 68.883 -20.0031
13214.172363 68.949 -85.8182
13214.355469 69.121 -152.0457
13214.538574 69.312 140.9251
13214.721680 69.423 73.3177
13214.904785 69.421 5.7293
13215.087891 69.353 -61.3472
13215.270996 69.300 -127.8985
13215.454102 69.310 165.6242
13215.637207 69.350 98.7557
13215.820312 69.356 31.4282
13216.003418 69.294 -36.0719
13216.186523 69.183 -103.4445
13216.369629 69.067 -170.6357
13216.552734 68.964 122.2053
13216.735840 68.859 54.9884
13216.918945 68.736 -12.1682
13217.102051 68.603 -79.0833
13217.285156 68.493 -145.7730
13217.468262 68.416 147.5005
13217.651367 68.335 80.4937
13217.834473 68.196 13.2584
13218.017578 67.978 -53.8912
13218.200684 67.709 -120.6728
13218.383789 67.440 172.8976
13218.566895 67.190 106.5511
13218.750000 66.929 40.1024
13218.933105 66.614 -26.3196
13219.116211 66.241 -92.4182
13219.299316 65.843 -158.0668
13219.482422 65.441 136.5608
13219.665527 65.010 71.2668
13219.848633 64.511 6.1792
13220.031738 63.959 -58.3187
13220.214844 63.440 -122.0959
13220.397949 63.031 174.3759
13220.581055 62.703 110.4933
13220.764160 62.362 46.3580
13220.947266 61.992 -17.2106
13221.130371 61.719 -79.6634
13221.313477 61.677 -141.6647
13221.496582 61.793 155.5705
13221.679688 61.845 91.9725
13221.862793 61.721 28.8734
13222.045898 61.581 -32.4011
13222.229004 61.738 -92.4645
13222.412109 62.248 -153.8292
13222.595215 62.802 142.1483
13222.778320 63.118 76.5273
13222.961426 63.192 11.2899
13223.144531 63.273 -52.4033
13223.327637 63.637 -115.4017
13223.510742 64.270 -179.6669
13223.693848 64.899 114.1268
13223.876953 65.314 46.9997
13224.060059 65.507 -19.5831
13224.243164 65.640 -84.8647
13224.426270 65.892 -149.3848
13224.609375 66.289 145.5863
13224.792480 66.705 79.3664
13224.975586 67.024 12.2718
13225.158691 67.234 -55.0033
13225.341797 67.401 -122.0402
13225.524902 67.587 171.1211
13225.708008 67.798 104.2733
13225.891113 68.004 37.3984
13226.074219 68.188 -29.3342
13226.257324 68.368 -95.8506
13226.440430 68.564 -162.3380
13226.623535 68.758 130.9279
13226.806641 68.913 63.8767
13226.989746 69.010 -3.3021
13227.172852 69.070 -70.3804
13227.355957 69.133 -137.3245
13227.539062 69.217 155.7155
13227.722168 69.302 88.6383
13227.905273 69.360 21.5465
13228.088379 69.387 -45.3775
13228.271484 69.407 -112.1236
13228.454590 69.428 -178.9221
13228.637695 69.424 113.9927
13228.820801 69.353 46.6611
13229.003906 69.209 -20.6102
13229.187012 69.039 -87.5496
13229.370117 68.909 -154.2204
13229.553223 68.834 139.0407
13229.736328 68.766 72.0575
13229.919434 68.641 5.1082
13230.102539 68.460 -61.2922
13230.285645 68.294 -126.9407
13230.468750 68.212 167.7002
13230.651855 68.188 101.8741
13230.834961 68.116 35.3205
13231.018066 67.920 -31.4604
13231.201172 67.636 -97.6764
13231.384277 67.404 -162.9955
13231.567383 67.340 132.0478
13231.750488 67.416 66.6281
13231.933594 67.496 0.6124
13232.116699 67.488 -65.3309
13232.299805 67.419 -130.4664
13232.482910 67.392 165.2319
13232.666016 67.454 101.0139
13232.849121 67.531 36.1953
13233.032227 67.520 -29.1309
13233.215332 67.417 -94.3589
13233.398438 67.330 -159.1824
13233.581543 67.371 135.9043
13233.764648 67.520 70.1015
13233.947754 67.649 3.2868
13234.130859 67.663 -63.7668
13234.313965 67.586 -130.0240
13234.497070 67.556 164.9397
13234.680176 67.693 100.4613
13234.863281 67.965 35.4200
13235.046387 68.222 -30.6115
13235.229492 68.355 -97.1378
13235.412598 68.380 -163.3964
13235.595703 68.405 130.9183
13235.778809 68.525 65.3978
13235.961914 68.727 -0.5912
13236.145020 68.917 -67.1883
13236.328125 69.026 -133.9226
13236.511230 69.065 159.8200
13236.694336 69.113 94.2583
13236.877441 69.235 29.0234
13237.060547 69.425 -36.4836
13237.243652 69.621 -102.5569
13237.426758 69.773 -169.0626
13237.609863 69.887 124.2679
13237.792969 69.999 57.5259
13237.976074 70.132 -9.4143
13238.159180 70.267 -76.6714
13238.342285 70.369 -144.1391
13238.525391 70.419 148.4873
13238.708496 70.440 81.4742
13238.891602 70.478 14.8122
13239.074707 70.558 -51.8000
13239.257812 70.658 -118.6958
13239.440918 70.735 174.0454
13239.624023 70.759 106.6305
13239.807129 70.746 39.3330
13239.990234 70.738 -27.7636
13240.173340 70.759 -94.8348
13240.356445 70.788 -162.1086
13240.539551 70.773 130.4139
13240.722656 70.680 63.0169
13240.905762 70.524 -3.9518
13241.088867 70.370 -70.4142
13241.271973 70.276 -136.7260
13241.455078 70.237 156.5732
13241.638184 70.192 89.2348
13241.821289 70.080 21.5024
13242.004395 69.899 -46.1135
13242.187500 69.703 -113.2460
13242.370605 69.559 -179.9565
13242.553711 69.478 113.3745
13242.736816 69.409 46.4835
13242.919922 69.284 -20.4965
13243.103027 69.088 -87.1883
13243.286133 68.865 -153.3610
13243.469238 68.678 140.8054
13243.652344 68.542 74.8627
13243.835449 68.418 8.5221
13244.018555 68.262 -58.1241
13244.201660 68.068 -124.7915
13244.384766 67.862 168.6817
13244.567871 67.657 102.2515
13244.750977 67.438 35.8906
13244.934082 67.186 -30.1961
13245.117188 66.928 -95.7039
13245.300293 66.743 -160.6636
13245.483398 66.681 134.3371
13245.666504 66.689 68.6210
13245.849609 66.646 2.1333
13246.032715 66.475 -64.4510
13246.215820 66.215 -130.2590
13246.398926 66.000 165.0308
13246.582031 65.939 100.8040
13246.765137 65.996 36.1223
13246.948242 66.034 -29.2582
13247.131348 65.962 -94.7696
13247.314453 65.817 -159.7567
13247.497559 65.707 135.7716
13247.680664 65.683 71.0922
13247.863770 65.672 5.5879
13248.046875 65.570 -60.5510
13248.229980 65.357 -126.5301
13248.413086 65.138 168.2955
13248.596191 65.063 103.7559
13248.779297 65.177 38.9998
13248.962402 65.386 -26.5621
13249.145508 65.570 -92.7221
13249.328613 65.681 -158.8701
13249.511719 65.744 135.3885
13249.694824 65.795 70.0077
13249.877930 65.830 4.7708
13250.061035 65.828 -60.3531
13250.244141 65.807 -125.2593
13250.427246 65.825 169.8999
13250.610352 65.918 104.5605
13250.793457 66.032 38.2053
13250.976562 66.073 -29.0548
13251.159668 65.997 -96.4519
13251.342773 65.872 -163.0770
13251.525879 65.850 131.3794
13251.708984 66.046 66.2255
13251.892090 66.410 0.4091
13252.075195 66.769 -66.4049
13252.258301 66.986 -133.6600
13252.441406 67.046 159.4846
13252.624512 67.044 93.4687
13252.807617 67.096 27.9432
13252.990723 67.231 -37.9569
13253.173828 67.368 -104.8068
13253.356934 67.410 -172.4351
13253.540039 67.328 119.8438
13253.723145 67.184 52.6956
13253.906250 67.099 -13.7293
13254.089355 67.152 -79.9479
13254.272461 67.316 -146.6909
13254.455566 67.481 145.7511
13254.638672 67.545 77.7008
13254.821777 67.483 9.7860
13255.004883 67.350 -57.4893
13255.187988 67.247 -124.0944
13255.371094 67.243 169.4755
13255.554199 67.322 102.5986
13255.737305 67.402 35.0367
13255.920410 67.409 -32.9590
13256.103516 67.322 -100.9275
13256.286621 67.171 -168.5441
13256.469727 67.004 124.1999
13256.652832 66.850 57.0784
13256.835938 66.707 -10.1210
13257.019043 66.574 -77.4506
13257.202148 66.464 -144.8885
13257.385254 66.403 147.5059
13257.568359 66.388 79.6101
13257.751465 66.382 11.4359
13257.934570 66.344 -56.7492
13258.117676 66.265 -124.5651
13258.300781 66.175 168.1640
13258.483887 66.107 101.2054
13258.666992 66.048 34.0963
13258.850098 65.937 -33.4208
13259.033203 65.733 -101.1885
13259.216309 65.462 -168.8734
13259.399414 65.215 123.5769
13259.582520 65.068 55.7206
13259.765625 65.002 -12.9823
13259.948730 64.924 -82.5367
13260.131836 64.759 -152.2799
13260.314941 64.523 138.6568
13260.498047 64.323 70.6506
13260.681152 64.258 3.1466
13260.864258 64.301 -64.8942
13261.047363 64.310 -133.9777
13261.230469 64.161 156.3013
13261.413574 63.848 86.7966
13261.596680 63.484 18.0956
13261.779785 63.219 -50.0169
13261.962891 63.100 -118.3700
13262.145996 63.040 172.5084
13262.329102 62.928 102.9225
13262.512207 62.742 33.6106
13262.695312 62.561 -35.0211
13262.878418 62.470 -103.3462
13263.061523 62.453 -172.1339
13263.244629 62.403 118.3147
13263.427734 62.231 48.4748
13263.610840 61.960 -20.8651
13263.793945 61.717 -89.3418
13263.977051 61.620 -157.4474
13264.160156 61.660 133.9450
13264.343262 61.723 64.5382
13264.526367 61.716 -5.1581
13264.709473 61.659 -74.4285
13264.892578 61.648 -143.0790
13265.075684 61.748 148.3681
13265.258789 61.905 79.3073
13265.441895 62.011 9.7972
13265.625000 62.021 -59.4522
13265.808105 62.011 -127.7435
13265.991211 62.135 164.8402
13266.174316 62.466 97.3186
13266.357422 62.917 28.7471
13266.540527 63.328 -40.9137
13266.723633 63.607 -110.9528
13266.906738 63.769 179.4437
13267.089844 63.905 110.6660
13267.272949 64.102 42.5051
13267.456055 64.377 -25.5549
13267.639160 64.683 -93.8435
13267.822266 64.969 -162.3257
13268.005371 65.212 129.2098
13268.188477 65.419 60.9237
13268.371582 65.601 -7.1261
13268.554688 65.773 -74.9222
13268.737793 65.953 -142.4748
13268.920898 66.165 150.0957
13269.104004 66.420 82.5294
13269.287109 66.695 14.5811
13269.470215 66.947 -53.7614
13269.653320 67.153 -122.2402
13269.836426 67.329 169.4704
13270.019531 67.527 101.4821
13270.202637 67.780 33.5786
13270.385742 68.072 -34.5817
13270.568848 68.337 -103.1275
13270.751953 68.514 -171.8460
13270.935059 68.583 119.6688
13271.118164 68.579 51.7550
13271.301270 68.568 -15.5268
13271.484375 68.611 -82.4400
13271.667480 68.734 -149.4122
13271.850586 68.918 143.2070
13272.033691 69.123 75.2949
13272.216797 69.306 6.9613
13272.399902 69.441 -61.5233
13272.583008 69.529 -129.8461
13272.766113 69.595 162.1857
13272.949219 69.672 94.5068
13273.132324 69.769 26.8262
13273.315430 69.847 -41.1144
13273.498535 69.853 -109.2622
13273.681641 69.763 -177.2271
13273.864746 69.624 115.4431
13274.047852 69.537 48.8342
13274.230957 69.578 -17.5533
13274.414062 69.724 -84.4338
13274.597168 69.869 -152.0787
13274.780273 69.916 139.8743
13274.963379 69.845 72.0605
13275.146484 69.714 4.8812
13275.329590 69.604 -61.8025
13275.512695 69.537 -128.5026
13275.695801 69.467 164.4355
13275.878906 69.337 97.1591
13276.062012 69.149 30.1131
13276.245117 68.965 -36.4141
13276.428223 68.856 -102.5798
13276.611328 68.835 -168.8133
13276.794434 68.851 124.6347
13276.977539 68.851 57.8733
13277.160645 68.819 -8.8566
13277.343750 68.768 -75.4604
13277.526855 68.702 -141.9946
13277.709961 68.604 151.5587
13277.893066 68.476 85.4135
13278.076172 68.360 19.7702
13278.259277 68.325 -45.5368
13278.442383 68.387 -111.0505
13278.625488 68.480 -177.1875
13278.808594 68.509 116.2044
13278.991699 68.445 49.7157
13279.174805 68.349 -16.1664
13279.357910 68.326 -81.5560
13279.541016 68.416 -147.1062
13279.724121 68.555 146.6778
13279.907227 68.651 79.9416
13280.090332 68.678 13.2579
13280.273438 68.691 -52.9653
13280.456543 68.757 -118.8775
13280.639648 68.878 175.0050
13280.822754 68.980 108.3841
13281.005859 68.993 41.4576
13281.188965 68.912 -25.3505
13281.372070 68.796 -91.8458
13281.555176 68.707 -158.2641
13281.738281 68.650 135.0048
13281.921387 68.582 67.8831
13282.104492 68.476 0.7157
