* Generated by rew_pipeline.py (source UUID 7acd2911-a65a-4614-adf2-ea034c40169e, calibrated to its own SPL at 100 Hz)
* Measurement: LR.clean-fdw8
* Dated: 2026-Sep-12 16:10:03
* Note: ; Vector average of L.nofdw.clean-fdw8, R.nofdw.clean-fdw8
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
12878.540039 76.694 -88.3599
12878.906250 76.678 138.9040
12879.272461 76.705 6.2151
12879.638672 76.722 -126.9135
12880.004883 76.684 100.3132
12880.371094 76.708 -32.0665
12880.737305 76.742 -164.8932
12881.103516 76.678 62.1923
12881.469727 76.602 -70.3251
12881.835938 76.595 156.9828
12882.202148 76.562 23.7703
12882.568359 76.443 -109.2625
12882.934570 76.337 118.0922
12883.300781 76.242 -14.9143
12883.666992 76.065 -147.7887
12884.033203 75.947 80.1543
12884.399414 75.932 -52.2035
12884.765625 75.810 175.0240
12885.131836 75.600 42.7461
12885.498047 75.415 -89.4085
12885.864258 75.260 138.4359
12886.230469 75.178 6.3564
12886.596680 75.087 -125.7999
12886.962891 74.951 102.6792
12887.329102 74.886 -28.8635
12887.695312 74.754 -161.3402
12888.061523 74.529 66.6196
12888.427734 74.448 -64.8790
12888.793945 74.437 163.2493
12889.160156 74.399 31.6986
12889.526367 74.411 -99.8932
12889.892578 74.362 127.8761
12890.258789 74.238 -4.1555
12890.625000 74.164 -135.9145
12890.991211 74.127 92.1987
12891.357422 74.083 -39.7507
12891.723633 74.021 -171.6007
12892.089844 73.996 56.7094
12892.456055 74.013 -75.3198
12892.822266 73.977 152.4956
12893.188477 73.935 20.5136
12893.554688 73.878 -111.8732
12893.920898 73.741 115.9513
12894.287109 73.726 -15.7371
12894.653320 73.805 -148.3517
12895.019531 73.745 78.7389
12895.385742 73.623 -53.4710
12895.751953 73.498 174.4313
12896.118164 73.369 42.4107
12896.484375 73.284 -90.0947
12896.850586 73.082 136.9893
12897.216797 72.831 5.1148
12897.583008 72.708 -126.7402
12897.949219 72.508 100.8494
12898.315430 72.294 -30.8385
12898.681641 72.172 -162.9274
12899.047852 71.882 64.9762
12899.414062 71.615 -65.4991
12899.780273 71.510 163.4274
12900.146484 71.204 31.7254
12900.512695 70.867 -98.3712
12900.878906 70.779 131.6277
12901.245117 70.716 0.8508
12901.611328 70.630 -129.6729
12901.977539 70.571 99.9791
12902.343750 70.537 -30.1715
12902.709961 70.570 -160.3240
12903.076172 70.644 69.3515
12903.442383 70.763 -61.2177
12903.808594 70.865 167.8056
12904.174805 70.965 37.0057
12904.541016 71.164 -94.2115
12904.907227 71.303 133.8134
12905.273438 71.390 2.3968
12905.639648 71.587 -129.1819
12906.005859 71.709 98.2537
12906.372070 71.725 -34.0971
12906.738281 71.806 -166.4880
12907.104492 71.876 60.6615
12907.470703 71.932 -71.8741
12907.836914 72.018 155.3513
12908.203125 71.955 22.0378
12908.569336 71.710 -110.7348
12908.935547 71.464 117.1983
12909.301758 71.282 -14.8463
12909.667969 71.116 -146.8887
12910.034180 70.943 81.3343
12910.400391 70.717 -50.2071
12910.766602 70.394 178.9397
12911.132812 70.134 49.1014
12911.499023 70.052 -81.0407
12911.865234 69.981 148.2046
12912.231445 69.923 17.8606
12912.597656 69.910 -112.2039
12912.963867 69.913 118.3704
12913.330078 70.086 -11.0658
12913.696289 70.249 -142.0260
12914.062500 70.246 87.1483
12914.428711 70.370 -43.1023
12914.794922 70.562 -174.2335
12915.161133 70.705 54.7450
12915.527344 70.937 -76.3461
12915.893555 71.124 151.9959
12916.259766 71.312 20.7791
12916.625977 71.601 -110.9753
12916.992188 71.798 116.9048
12917.358398 72.030 -14.5951
12917.724609 72.311 -146.9299
12918.090820 72.414 80.5273
12918.457031 72.546 -51.4955
12918.823242 72.690 175.2744
12919.189453 72.622 42.1819
12919.555664 72.671 -89.5263
12919.921875 72.901 137.8422
12920.288086 72.973 4.5494
12920.654297 72.946 -127.9535
12921.020508 72.925 99.8500
12921.386719 72.918 -32.2392
12921.752930 72.964 -164.7706
12922.119141 72.938 62.1845
12922.485352 72.880 -70.2035
12922.851562 72.931 157.6297
12923.217773 72.977 25.1846
12923.583984 72.995 -107.1099
12923.950195 72.979 120.1704
12924.316406 72.812 -12.5919
12924.682617 72.649 -144.5648
12925.048828 72.613 83.1877
12925.415039 72.526 -49.5640
12925.781250 72.353 178.2883
12926.147461 72.175 46.7234
12926.513672 71.966 -84.6070
12926.879883 71.749 144.5672
12927.246094 71.645 14.0744
12927.612305 71.654 -116.8329
12927.978516 71.636 111.8710
12928.344727 71.571 -18.8463
12928.710938 71.622 -148.9303
12929.077148 71.819 80.2923
12929.443359 71.951 -51.3653
12929.809570 71.985 177.6487
12930.175781 72.166 47.3153
12930.541992 72.447 -84.2439
12930.908203 72.591 143.4617
12931.274414 72.732 11.5561
12931.640625 72.945 -120.8642
12932.006836 73.070 106.4063
12932.373047 73.170 -25.9609
12932.739258 73.252 -158.5787
12933.105469 73.266 69.1123
12933.471680 73.376 -62.9285
12933.837891 73.471 164.1631
12934.204102 73.402 31.5593
12934.570312 73.402 -100.4327
12934.936523 73.454 126.6820
12935.302734 73.414 -6.2238
12935.668945 73.428 -138.4437
12936.035156 73.450 89.1885
12936.401367 73.351 -42.7472
12936.767578 73.292 -174.0912
12937.133789 73.336 53.9047
12937.500000 73.361 -78.7771
12937.866211 73.352 148.9212
12938.232422 73.389 17.0749
12938.598633 73.396 -115.2384
12938.964844 73.257 112.4349
12939.331055 73.181 -19.3130
12939.697266 73.248 -151.7851
12940.063477 73.214 75.5407
12940.429688 73.156 -55.9524
12940.795898 73.170 172.4951
12941.162109 73.137 40.3966
12941.528320 73.140 -92.1258
12941.894531 73.099 134.7784
12942.260742 72.983 2.9286
12942.626953 73.052 -128.1606
12942.993164 73.080 99.4482
12943.359375 72.906 -32.6674
12943.725586 72.850 -164.2148
12944.091797 72.858 63.6288
12944.458008 72.827 -67.9759
12944.824219 72.854 160.6099
12945.190430 72.794 28.7587
12945.556641 72.709 -102.8243
12945.922852 72.706 125.2680
12946.289062 72.691 -6.4759
12946.655273 72.747 -137.5743
12947.021484 72.793 91.1223
12947.387695 72.789 -39.8906
12947.753906 72.905 -171.4501
12948.120117 72.986 55.8673
12948.486328 73.058 -76.2746
12948.852539 73.251 151.4337
12949.218750 73.323 18.8187
12949.584961 73.387 -112.8963
12949.951172 73.585 114.5471
12950.317383 73.632 -18.8442
12950.683594 73.619 -151.2389
12951.049805 73.685 76.4278
12951.416016 73.695 -56.1510
12951.782227 73.741 171.0855
12952.148438 73.773 37.2241
12952.514648 73.696 -96.5619
12952.880859 73.679 130.1422
12953.247070 73.621 -3.4517
12953.613281 73.454 -136.4186
12953.979492 73.344 90.5021
12954.345703 73.089 -43.6517
12954.711914 72.649 -176.7786
12955.078125 72.387 51.1251
12955.444336 72.182 -81.9941
12955.810547 71.738 145.0743
12956.176758 71.243 13.8885
12956.542969 70.923 -116.9986
12956.909180 70.564 111.1309
12957.275391 70.039 -19.8146
12957.641602 69.728 -149.2510
12958.007812 69.559 79.9671
12958.374023 69.092 -50.3599
12958.740234 68.817 -178.0883
12959.106445 68.869 52.5233
12959.472656 68.674 -77.5000
12959.838867 68.651 154.4830
12960.205078 68.932 24.9698
12960.571289 69.036 -105.2144
12960.937500 69.213 125.5486
12961.303711 69.441 -4.6976
12961.669922 69.512 -134.5981
12962.036133 69.763 96.0857
12962.402344 70.113 -35.0524
12962.768555 70.282 -167.0710
12963.134766 70.402 61.4220
12963.500977 70.594 -69.9558
12963.867188 70.805 158.4045
12964.233398 70.954 26.6529
12964.599609 71.067 -104.7864
12964.965820 71.236 123.7263
12965.332031 71.435 -8.1785
12965.698242 71.660 -140.2042
12966.064453 71.886 87.4183
12966.430664 71.987 -44.8911
12966.796875 72.058 -176.4091
12967.163086 72.211 51.9153
12967.529297 72.324 -80.2478
12967.895508 72.413 148.0435
12968.261719 72.577 16.4177
12968.627930 72.704 -115.6471
12968.994141 72.773 112.4713
12969.360352 72.926 -19.4105
12969.726562 73.118 -151.9673
12970.092773 73.242 75.6135
12970.458984 73.406 -56.1056
12970.825195 73.624 171.6863
12971.191406 73.727 38.7904
12971.557617 73.774 -93.8960
12971.923828 73.895 133.2772
12972.290039 74.001 0.2746
12972.656250 74.105 -132.1495
12973.022461 74.265 95.3283
12973.388672 74.345 -37.8425
12973.754883 74.334 -170.9173
12974.121094 74.367 56.1314
12974.487305 74.432 -77.1486
12974.853516 74.448 149.6105
12975.219727 74.437 16.8708
12975.585938 74.459 -115.7022
12975.952148 74.468 111.2694
12976.318359 74.383 -21.8448
12976.684570 74.293 -154.3887
12977.050781 74.287 73.0833
12977.416992 74.257 -59.8098
12977.783203 74.157 167.5551
12978.149414 74.069 35.1242
12978.515625 73.978 -97.7825
12978.881836 73.800 129.0721
12979.248047 73.595 -3.3521
12979.614258 73.519 -135.0748
12979.980469 73.518 92.9871
12980.346680 73.432 -38.9049
12980.712891 73.324 -170.3816
12981.079102 73.237 57.7674
12981.445312 73.112 -74.1800
12981.811523 73.084 154.3732
12982.177734 73.183 22.5099
12982.543945 73.216 -109.8613
12982.910156 73.175 117.9504
12983.276367 73.137 -14.3070
12983.642578 73.105 -146.7377
12984.008789 73.099 80.9234
12984.375000 73.112 -51.4047
12984.741211 73.085 176.2372
12985.107422 73.008 43.9259
12985.473633 72.932 -88.3183
12985.839844 72.893 139.3125
12986.206055 72.830 6.9374
12986.572266 72.731 -124.8470
12986.938477 72.656 103.5707
12987.304688 72.533 -28.3582
12987.670898 72.392 -160.0620
12988.037109 72.370 68.0609
12988.403320 72.327 -64.4530
12988.769531 72.176 163.8020
12989.135742 72.123 32.8989
12989.501953 72.142 -98.7363
12989.868164 72.079 129.2995
12990.234375 72.054 -2.2143
12990.600586 72.107 -133.9239
12990.966797 72.104 94.3150
12991.333008 72.095 -36.9192
12991.699219 72.167 -168.3869
12992.065430 72.234 59.4376
12992.431641 72.273 -72.8023
12992.797852 72.340 155.2064
12993.164062 72.442 23.4623
12993.530273 72.584 -108.2824
12993.896484 72.693 119.4826
12994.262695 72.708 -12.7290
12994.628906 72.783 -144.7022
12994.995117 72.933 82.4423
12995.361328 72.976 -50.9623
12995.727539 72.977 176.1679
12996.093750 73.034 43.1729
12996.459961 73.054 -90.3204
12996.826172 73.052 136.2268
12997.192383 73.073 2.6441
12997.558594 73.032 -130.8992
12997.924805 72.934 95.9525
12998.291016 72.781 -37.2661
12998.657227 72.555 -170.5240
12999.023438 72.391 56.3118
12999.389648 72.309 -77.3552
12999.755859 72.107 149.0410
13000.122070 71.751 16.9868
13000.488281 71.444 -113.8135
13000.854492 71.246 114.4646
13001.220703 70.982 -18.6699
13001.586914 70.713 -151.2050
13001.953125 70.722 77.1773
13002.319336 70.810 -55.2522
13002.685547 70.587 172.5330
13003.051758 70.286 41.8601
13003.417969 70.188 -89.7803
13003.784180 70.011 136.5903
13004.150391 69.709 3.6002
13004.516602 69.580 -128.4578
13004.882812 69.500 98.4237
13005.249023 69.177 -35.0301
13005.615234 68.774 -167.1226
13005.981445 68.546 61.4010
13006.347656 68.340 -70.6101
13006.713867 67.954 157.5951
13007.080078 67.479 26.7442
13007.446289 67.098 -103.9290
13007.812500 66.819 124.6490
13008.178711 66.538 -7.1474
13008.544922 66.225 -138.2333
13008.911133 65.978 91.6627
13009.277344 65.852 -38.6475
13009.643555 65.678 -169.9285
13010.009766 65.350 59.0634
13010.375977 65.030 -71.0498
13010.742188 64.689 158.3344
13011.108398 64.103 27.7755
13011.474609 63.550 -101.2376
13011.840820 63.301 129.2827
13012.207031 62.982 -0.7907
13012.573242 62.631 -128.0829
13012.939453 62.711 106.0570
13013.305664 62.938 -21.6735
13013.671875 63.012 -149.7202
13014.038086 63.210 83.2096
13014.404297 63.651 -44.2265
13014.770508 64.168 -172.6867
13015.136719 64.695 57.5717
13015.502930 65.138 -73.7608
13015.869141 65.496 154.6591
13016.235352 66.036 23.5538
13016.601562 66.729 -108.5785
13016.967773 67.222 118.3845
13017.333984 67.499 -14.3546
13017.700195 67.741 -147.2650
13018.066406 68.006 78.9604
13018.432617 68.260 -55.7124
13018.798828 68.356 169.4997
13019.165039 68.324 36.0218
13019.531250 68.376 -97.1337
13019.897461 68.369 128.3209
13020.263672 68.209 -6.4947
13020.629883 68.061 -141.2335
13020.996094 67.776 83.9527
13021.362305 67.333 -49.0806
13021.728516 67.021 178.5585
13022.094727 66.554 44.8019
13022.460938 65.790 -87.9715
13022.827148 65.147 140.6033
13023.193359 64.527 9.1500
13023.559570 63.876 -120.5020
13023.925781 63.362 110.6737
13024.291992 62.647 -17.4186
13024.658203 62.008 -142.9271
13025.024414 61.610 91.2436
13025.390625 61.281 -32.9897
13025.756836 61.797 -156.7105
13026.123047 62.540 74.6182
13026.489258 62.873 -54.4412
13026.855469 63.333 177.3949
13027.221680 63.902 47.5308
13027.587891 64.515 -83.1706
13027.954102 65.217 144.9974
13028.320312 65.745 13.0090
13028.686523 66.207 -117.9506
13029.052734 66.617 110.3462
13029.418945 66.825 -21.6776
13029.785156 67.137 -153.4368
13030.151367 67.522 73.5995
13030.517578 67.699 -58.5790
13030.883789 68.008 171.0536
13031.250000 68.445 38.6950
13031.616211 68.504 -95.3256
13031.982422 68.455 132.2555
13032.348633 68.761 -0.1276
13032.714844 69.032 -133.9395
13033.081055 69.091 93.4584
13033.447266 69.287 -38.2551
13033.813477 69.496 -171.4548
13034.179688 69.510 55.0904
13034.545898 69.518 -77.7793
13034.912109 69.493 149.1512
13035.278320 69.384 16.6438
13035.644531 69.387 -115.5317
13036.010742 69.414 111.7575
13036.376953 69.355 -20.2621
13036.743164 69.313 -151.2958
13037.109375 69.279 77.7333
13037.475586 69.250 -53.8384
13037.841797 69.184 173.8066
13038.208008 69.160 42.2634
13038.574219 69.428 -89.0109
13038.940430 69.597 138.3714
13039.306641 69.415 7.2636
13039.672852 69.483 -122.2228
13040.039062 69.763 105.7436
13040.405273 69.812 -27.0377
13040.771484 69.921 -158.1944
13041.137695 70.164 70.3317
13041.503906 70.261 -61.5697
13041.870117 70.330 166.9417
13042.236328 70.535 35.1009
13042.602539 70.830 -97.5081
13042.968750 71.084 129.4101
13043.334961 71.229 -3.4004
13043.701172 71.352 -135.9680
13044.067383 71.475 91.0869
13044.433594 71.621 -41.9644
13044.799805 71.833 -175.3746
13045.166016 71.947 50.9528
13045.532227 71.979 -81.8722
13045.898438 72.089 145.3069
13046.264648 72.129 11.5935
13046.630859 72.050 -121.9253
13046.997070 71.986 104.8345
13047.363281 71.927 -28.6419
13047.729492 71.867 -162.3261
13048.095703 71.764 63.7304
13048.461914 71.580 -69.5448
13048.828125 71.454 157.8776
13049.194336 71.284 24.6987
13049.560547 70.932 -108.1385
13049.926758 70.674 119.8641
13050.292969 70.526 -12.8623
13050.659180 70.250 -145.3244
13051.025391 70.005 83.6158
13051.391602 69.846 -47.7088
13051.757812 69.581 -179.3884
13052.124023 69.364 49.6160
13052.490234 69.331 -81.7929
13052.856445 69.214 146.2863
13053.222656 68.999 15.7639
13053.588867 68.966 -114.3060
13053.955078 68.902 114.2318
13054.321289 68.716 -16.4831
13054.687500 68.832 -146.7630
13055.053711 68.954 80.7826
13055.419922 68.747 -50.7632
13055.786133 68.802 179.5473
13056.152344 69.058 47.5582
13056.518555 69.001 -84.9341
13056.884766 68.974 144.2465
13057.250977 69.044 12.6056
13057.617188 68.907 -119.0781
13057.983398 68.861 110.4734
13058.349609 69.015 -20.7890
13058.715820 69.109 -152.7866
13059.082031 69.148 75.4500
13059.448242 69.158 -56.1350
13059.814453 69.203 172.7000
13060.180664 69.374 41.4361
13060.546875 69.573 -90.3689
13060.913086 69.707 137.5091
13061.279297 69.736 5.1176
13061.645508 69.716 -127.1184
13062.011719 69.847 100.6606
13062.377930 70.115 -32.4650
13062.744141 70.261 -166.0138
13063.110352 70.213 61.4454
13063.476562 70.150 -70.2431
13063.842773 70.121 157.3373
13064.208984 70.045 24.2890
13064.575195 70.030 -108.6077
13064.941406 70.016 118.0204
13065.307617 69.758 -15.0246
13065.673828 69.448 -146.6131
13066.040039 69.303 81.5389
13066.406250 69.176 -50.7626
13066.772461 69.142 177.7286
13067.138672 69.154 46.2192
13067.504883 69.010 -84.7309
13067.871094 68.941 144.8770
13068.237305 68.956 12.8441
13068.603516 68.835 -119.7865
13068.969727 68.749 108.7427
13069.335938 68.785 -22.2745
13069.702148 68.843 -153.5570
13070.068359 68.835 74.3023
13070.434570 68.676 -57.8817
13070.800781 68.607 170.9587
13071.166992 68.710 39.3220
13071.533203 68.717 -92.7473
13071.899414 68.724 135.6083
13072.265625 68.782 3.1446
13072.631836 68.745 -129.3906
13072.998047 68.809 99.0330
13073.364258 68.979 -33.1817
13073.730469 68.982 -165.8822
13074.096680 68.936 61.9177
13074.462891 68.991 -70.9823
13074.829102 68.968 155.0537
13075.195312 68.810 21.5264
13075.561523 68.681 -111.3831
13075.927734 68.536 115.0123
13076.293945 68.201 -18.6695
13076.660156 67.861 -151.2003
13077.026367 67.634 76.0776
13077.392578 67.249 -57.0468
13077.758789 66.740 170.6253
13078.125000 66.195 38.2336
13078.491211 65.523 -93.5198
13078.857422 65.013 135.7964
13079.223633 64.472 3.9923
13079.589844 63.544 -125.7505
13079.956055 62.983 107.7312
13080.322266 62.648 -21.0369
13080.688477 61.961 -147.9841
13081.054688 61.828 88.0930
13081.420898 61.903 -38.9259
13081.787109 61.676 -165.2925
13082.153320 61.821 68.8435
13082.519531 62.085 -59.0343
13082.885742 62.482 173.9983
13083.251953 63.239 46.3407
13083.618164 63.928 -82.8125
13083.984375 64.490 147.4367
13084.350586 64.922 16.7823
13084.716797 65.319 -113.7514
13085.083008 65.856 115.3367
13085.449219 66.307 -15.9671
13085.815430 66.720 -146.2795
13086.181641 67.244 82.5585
13086.547852 67.616 -50.2023
13086.914062 67.912 177.2294
13087.280273 68.335 44.4034
13087.646484 68.679 -88.9331
13088.012695 68.899 138.4115
13088.378906 69.104 5.8367
13088.745117 69.206 -127.0751
13089.111328 69.298 100.6528
13089.477539 69.547 -31.6991
13089.843750 69.742 -164.8197
13090.209961 69.775 62.7948
13090.576172 69.866 -68.7147
13090.942383 70.007 159.2761
13091.308594 70.097 27.2259
13091.674805 70.251 -104.6620
13092.041016 70.412 122.8930
13092.407227 70.496 -9.4886
13092.773438 70.586 -141.7208
13093.139648 70.631 86.0730
13093.505859 70.727 -45.4697
13093.872070 70.969 -177.7186
13094.238281 71.070 49.2659
13094.604492 71.136 -82.3194
13094.970703 71.439 146.0015
13095.336914 71.604 13.0481
13095.703125 71.579 -118.7763
13096.069336 71.721 109.7055
13096.435547 71.849 -23.2937
13096.801758 71.857 -156.0396
13097.167969 71.969 71.8848
13097.534180 72.135 -60.2811
13097.900391 72.313 167.6993
13098.266602 72.510 35.0854
13098.632812 72.592 -98.0402
13098.999023 72.647 129.3479
13099.365234 72.787 -3.3828
13099.731445 72.864 -136.5303
13100.097656 72.861 90.7675
13100.463867 72.904 -41.7129
13100.830078 72.975 -174.5869
13101.196289 73.028 52.4273
13101.562500 73.077 -80.4829
13101.928711 73.069 146.5644
13102.294922 72.975 14.0750
13102.661133 72.951 -117.9536
13103.027344 73.005 109.0812
13103.393555 72.903 -24.5398
13103.759766 72.715 -157.1380
13104.125977 72.646 70.6044
13104.492188 72.552 -62.0899
13104.858398 72.423 165.9565
13105.224609 72.419 34.2770
13105.590820 72.386 -97.8510
13105.957031 72.279 130.6172
13106.323242 72.251 -0.6903
13106.689453 72.207 -132.5889
13107.055664 72.077 95.8532
13107.421875 71.994 -34.9303
13107.788086 72.009 -165.7032
13108.154297 72.038 63.0874
13108.520508 72.046 -68.1850
13108.886719 72.116 160.7775
13109.252930 72.273 29.6292
13109.619141 72.451 -101.5414
13109.985352 72.665 127.2680
13110.351562 72.876 -4.4860
13110.717773 73.028 -136.4579
13111.083984 73.217 91.7260
13111.450195 73.478 -40.2806
13111.816406 73.757 -172.6429
13112.182617 73.982 54.5105
13112.548828 74.102 -78.3775
13112.915039 74.261 149.0029
13113.281250 74.503 15.5957
13113.647461 74.622 -118.3396
13114.013672 74.661 108.5795
13114.379883 74.758 -24.3034
13114.746094 74.809 -157.6436
13115.112305 74.838 69.1850
13115.478516 74.940 -64.2826
13115.844727 74.993 161.8627
13116.210938 74.996 28.4486
13116.577148 75.011 -105.0144
13116.943359 74.936 121.0979
13117.309570 74.783 -12.7115
13117.675781 74.616 -146.6431
13118.041992 74.378 79.5468
13118.408203 74.127 -53.4137
13118.774414 73.917 173.9789
13119.140625 73.642 41.5684
13119.506836 73.343 -90.2017
13119.873047 73.090 137.8782
13120.239258 72.770 5.6766
13120.605469 72.444 -125.7390
13120.971680 72.273 103.2668
13121.337891 72.154 -27.9318
13121.704102 72.014 -158.6887
13122.070312 71.931 70.9223
13122.436523 71.885 -59.6798
13122.802734 71.871 169.6322
13123.168945 71.939 38.6258
13123.535156 72.008 -92.9851
