* Generated by rew_pipeline.py (source UUID dfb65ea2-0ad3-4047-a78a-47ab03241470, calibrated to its own SPL at 100 Hz)
* Measurement: L.filtered.clean-fdw8
* Dated: 2026-Sep-12 16:10:00
* Note: ; Trace Arithmetic A times B A = L.nofdw.clean-fdw8 B = FLX-trimmed.clean-fdw8
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
7844.604492 70.768 -36.9060
7844.787598 70.646 -102.1513
7844.970703 70.552 -167.6478
7845.153809 70.463 126.6676
7845.336914 70.364 60.9743
7845.520020 70.256 -4.5144
7845.703125 70.154 -69.6359
7845.886230 70.080 -134.3768
7846.069336 70.048 161.0733
7846.252441 70.040 96.4288
7846.435547 70.012 31.5467
7846.618652 69.925 -33.4237
7846.801758 69.789 -98.1544
7846.984863 69.674 -162.4617
7847.167969 69.658 133.4184
7847.351074 69.764 68.9535
7847.534180 69.937 3.8024
7847.717285 70.103 -61.8886
7847.900391 70.231 -127.6781
7848.083496 70.341 166.7612
7848.266602 70.465 101.4008
7848.449707 70.600 35.9793
7848.632812 70.708 -29.6596
7848.815918 70.751 -95.4001
7848.999023 70.739 -161.0116
7849.182129 70.714 133.5758
7849.365234 70.714 68.1767
7849.548340 70.738 2.5571
7849.731445 70.758 -63.2925
7849.914551 70.761 -129.1416
7850.097656 70.765 165.2372
7850.280762 70.805 99.8481
7850.463867 70.884 34.5206
7850.646973 70.979 -30.8380
7850.830078 71.069 -96.1195
7851.013184 71.170 -161.1854
7851.196289 71.316 133.8779
7851.379395 71.517 68.7630
7851.562500 71.733 3.2492
7851.745605 71.919 -62.5550
7851.928711 72.067 -128.3325
7852.111816 72.219 166.0909
7852.294922 72.415 100.5301
7852.478027 72.648 34.6245
7852.661133 72.863 -31.7529
7852.844238 73.014 -98.3343
7853.027344 73.113 -164.6990
7853.210449 73.223 129.3291
7853.393555 73.399 63.4892
7853.576660 73.635 -2.6642
7853.759766 73.866 -69.3088
7853.942871 74.036 -136.2123
7854.125977 74.140 157.0093
7854.309082 74.223 90.5372
7854.492188 74.325 24.2114
7854.675293 74.449 -42.2678
7854.858398 74.562 -109.0188
7855.041504 74.645 -175.8954
7855.224609 74.713 117.3032
7855.407715 74.803 50.5852
7855.590820 74.928 -16.2489
7855.773926 75.059 -83.3632
7855.957031 75.151 -150.6682
7856.140137 75.183 142.1371
7856.323242 75.179 75.3138
7856.506348 75.183 8.8532
7856.689453 75.221 -57.5213
7856.872559 75.277 -124.1019
7857.055664 75.317 169.0410
7857.238770 75.321 102.0504
7857.421875 75.303 35.0882
7857.604980 75.286 -31.8218
7857.788086 75.281 -98.7725
7857.971191 75.277 -165.8236
7858.154297 75.258 127.0912
7858.337402 75.225 60.0982
7858.520508 75.194 -6.7545
7858.703613 75.176 -73.5505
7858.886719 75.166 -140.4124
7859.069824 75.146 152.6310
7859.252930 75.104 85.6668
7859.436035 75.047 18.7944
7859.619141 74.987 -47.9850
7859.802246 74.928 -114.7633
7859.985352 74.857 178.3867
7860.168457 74.753 111.5039
7860.351562 74.614 44.7097
7860.534668 74.454 -21.9075
7860.717773 74.296 -88.3769
7860.900879 74.153 -154.8135
7861.083984 74.020 138.6913
7861.267090 73.886 72.1394
7861.450195 73.746 5.5943
7861.633301 73.600 -60.8894
7861.816406 73.446 -127.2898
7861.999512 73.276 166.4172
7862.182617 73.089 100.2801
7862.365723 72.893 34.3274
7862.548828 72.703 -31.4950
7862.731934 72.525 -97.3134
7862.915039 72.355 -163.2211
7863.098145 72.183 130.8134
7863.281250 72.012 64.9124
7863.464355 71.859 -0.8426
7863.647461 71.740 -66.4929
7863.830566 71.641 -132.1292
7864.013672 71.534 162.2572
7864.196777 71.399 96.8080
7864.379883 71.243 31.6520
7864.562988 71.089 -33.2737
7864.746094 70.945 -98.2169
7864.929199 70.783 -163.3731
7865.112305 70.569 131.3400
7865.295410 70.303 66.2434
7865.478516 70.035 1.6083
7865.661621 69.834 -62.6253
7865.844727 69.723 -126.8042
7866.027832 69.661 168.8371
7866.210938 69.590 104.4796
7866.394043 69.503 40.5690
7866.577148 69.460 -22.6424
7866.760254 69.533 -85.4428
7866.943359 69.730 -148.4805
7867.126465 69.982 147.8223
7867.309570 70.212 83.5807
7867.492676 70.404 19.2160
7867.675781 70.607 -44.9880
7867.858887 70.885 -109.1581
7868.041992 71.251 -173.7177
7868.225098 71.657 121.0113
7868.408203 72.034 55.0758
7868.591309 72.339 -11.1798
7868.774414 72.581 -77.3729
7868.957520 72.804 -143.3278
7869.140625 73.054 150.8258
7869.323730 73.343 84.7809
7869.506836 73.641 18.3187
7869.689941 73.906 -48.5216
7869.873047 74.117 -115.4964
7870.056152 74.286 177.6491
7870.239258 74.446 111.0013
7870.422363 74.621 44.4412
7870.605469 74.806 -22.2211
7870.788574 74.979 -89.0672
7870.971680 75.118 -156.0183
7871.154785 75.226 137.0628
7871.337891 75.323 70.2303
7871.520996 75.426 3.4117
7871.704102 75.533 -63.5012
7871.887207 75.631 -130.5274
7872.070312 75.709 162.4283
7872.253418 75.771 95.4788
7872.436523 75.832 28.6421
7872.619629 75.901 -38.1722
7872.802734 75.967 -105.0619
7872.985840 76.014 -172.0282
7873.168945 76.035 121.0199
7873.352051 76.041 54.1628
7873.535156 76.051 -12.6191
7873.718262 76.071 -79.4238
7873.901367 76.091 -146.3154
7874.084473 76.098 146.7547
7874.267578 76.091 79.9060
7874.450684 76.087 13.2097
7874.633789 76.102 -53.3863
7874.816895 76.139 -120.0080
7875.000000 76.184 173.2625
7875.183105 76.223 106.4468
7875.366211 76.254 39.6162
7875.549316 76.284 -27.1989
7875.732422 76.318 -94.0328
7875.915527 76.352 -160.9205
7876.098633 76.378 132.1661
7876.281738 76.398 65.2952
7876.464844 76.426 -1.5200
7876.647949 76.472 -68.3762
7876.831055 76.529 -135.4151
7877.014160 76.573 157.3088
7877.197266 76.585 89.8883
7877.380371 76.562 22.4858
7877.563477 76.524 -44.8100
7877.746582 76.494 -112.0632
7877.929688 76.471 -179.4236
7878.112793 76.440 113.0222
7878.295898 76.379 45.3302
7878.479004 76.287 -22.3665
7878.662109 76.180 -89.9911
7878.845215 76.073 -157.5900
7879.028320 75.963 134.7388
7879.211426 75.833 66.9834
7879.394531 75.665 -0.7277
7879.577637 75.468 -68.2198
7879.760742 75.266 -135.4356
7879.943848 75.083 157.4830
7880.126953 74.911 90.2960
7880.310059 74.718 22.8681
7880.493164 74.469 -44.7240
7880.676270 74.155 -112.2677
7880.859375 73.800 -179.5883
7881.042480 73.439 113.3222
7881.225586 73.094 46.3246
7881.408691 72.760 -20.7248
7881.591797 72.420 -87.8558
7881.774902 72.060 -154.9997
7881.958008 71.673 137.9163
7882.141113 71.252 70.9229
7882.324219 70.783 4.0655
7882.507324 70.253 -62.5192
7882.690430 69.671 -128.6342
7882.873535 69.075 165.8088
7883.056641 68.505 100.6330
7883.239746 67.958 35.4959
7883.422852 67.377 -29.7371
7883.605957 66.700 -94.7001
7883.789062 65.939 -158.6456
7883.972168 65.216 138.9778
7884.155273 64.700 77.7811
7884.338379 64.434 16.4994
7884.521484 64.268 -45.7067
7884.704590 64.030 -108.3689
7884.887695 63.703 -170.2458
7885.070801 63.465 129.4209
7885.253906 63.534 69.8119
7885.437012 63.898 9.1074
7885.620117 64.322 -53.5378
7885.803223 64.600 -117.4532
7885.986328 64.695 178.5806
7886.169434 64.719 115.3527
7886.352539 64.829 52.6828
7886.535645 65.088 -10.3528
7886.718750 65.427 -74.5005
7886.901855 65.744 -139.7654
7887.084961 65.994 154.3253
7887.268066 66.198 88.2152
7887.451172 66.397 22.0531
7887.634277 66.602 -44.2278
7887.817383 66.787 -110.6562
7888.000488 66.915 -177.0787
7888.183594 66.975 116.7467
7888.366699 66.985 50.9444
7888.549805 66.969 -14.5976
7888.732910 66.930 -80.1281
7888.916016 66.839 -145.7875
7889.099121 66.672 148.5527
7889.282227 66.438 83.2220
7889.465332 66.196 18.5064
7889.648438 66.020 -45.5971
7889.831543 65.952 -109.3872
7890.014648 65.968 -173.1449
7890.197754 66.017 123.1869
7890.380859 66.079 59.9586
7890.563965 66.201 -2.5792
7890.747070 66.458 -64.6861
7890.930176 66.872 -127.0987
7891.113281 67.374 169.5353
7891.296387 67.861 105.1266
7891.479492 68.275 40.0577
7891.662598 68.628 -25.2080
7891.845703 68.972 -90.4540
7892.028809 69.356 -155.7866
7892.211914 69.779 138.5669
7892.395020 70.211 72.5218
7892.578125 70.619 6.1950
7892.761230 70.997 -60.2502
7892.944336 71.356 -126.7788
7893.127441 71.700 166.4937
7893.310547 72.013 99.4359
7893.493652 72.273 32.0418
7893.676758 72.465 -35.5569
7893.859863 72.599 -103.1913
7894.042969 72.697 -170.7590
7894.226074 72.777 121.7646
7894.409180 72.847 54.3964
7894.592285 72.913 -12.8084
7894.775391 72.989 -79.8151
7894.958496 73.091 -146.7147
7895.141602 73.216 146.2756
7895.324707 73.328 78.9822
7895.507812 73.383 11.4599
7895.690918 73.356 -56.0052
7895.874023 73.276 -123.1035
7896.057129 73.199 170.2222
7896.240234 73.171 103.6786
7896.423340 73.178 36.8737
7896.606445 73.159 -30.2973
7896.789551 73.068 -97.5419
7896.972656 72.915 -164.4276
7897.155762 72.758 129.2304
7897.338867 72.652 63.1815
7897.521973 72.589 -3.0110
7897.705078 72.510 -69.5067
7897.888184 72.367 -136.0358
7898.071289 72.177 157.8070
7898.254395 72.005 92.1309
7898.437500 71.898 26.6080
7898.620605 71.830 -39.1638
7898.803711 71.733 -105.1787
7898.986816 71.572 -170.9899
7899.169922 71.392 123.8601
7899.353027 71.276 59.3623
7899.536133 71.264 -4.9850
7899.719238 71.311 -69.6305
7899.902344 71.346 -134.5146
7900.085449 71.360 160.7485
7900.268555 71.410 96.3251
7900.451660 71.550 31.8716
7900.634766 71.762 -33.1419
7900.817871 71.969 -98.8757
7901.000977 72.119 -165.0172
7901.184082 72.223 128.8489
7901.367188 72.333 62.8402
7901.550293 72.482 -3.2792
7901.733398 72.645 -69.7780
7901.916504 72.774 -136.6336
7902.099609 72.844 156.4446
7902.282715 72.872 89.7385
7902.465820 72.899 23.2939
7902.648926 72.945 -43.0534
7902.832031 72.998 -109.4535
7903.015137 73.038 -175.8973
7903.198242 73.061 117.6980
7903.381348 73.077 51.3279
7903.564453 73.080 -15.1031
7903.747559 73.048 -81.6100
7903.930664 72.963 -148.0105
7904.113770 72.850 145.9478
7904.296875 72.766 80.2900
7904.479980 72.757 14.6695
7904.663086 72.801 -51.3623
7904.846191 72.827 -117.9092
7905.029297 72.782 175.3846
7905.212402 72.677 109.0261
7905.395508 72.575 43.2354
7905.578613 72.533 -22.2478
7905.761719 72.543 -87.8825
7905.944824 72.540 -153.8469
7906.127930 72.478 140.0831
7906.311035 72.369 74.2311
7906.494141 72.261 8.6630
7906.677246 72.187 -56.8543
7906.860352 72.132 -122.5346
7907.043457 72.065 171.7155
7907.226562 71.991 106.1959
7907.409668 71.955 41.0474
7907.592773 71.993 -23.9549
7907.775879 72.082 -89.1640
7907.958984 72.159 -154.6498
7908.142090 72.179 139.8759
7908.325195 72.161 74.7361
7908.508301 72.162 9.9279
7908.691406 72.211 -54.8945
7908.874512 72.286 -120.0434
7909.057617 72.347 174.5190
7909.240723 72.392 109.0714
7909.423828 72.465 43.7626
7909.606934 72.601 -21.5900
7909.790039 72.786 -87.2912
7909.973145 72.959 -153.3956
7910.156250 73.077 140.3754
7910.339355 73.146 74.3727
7910.522461 73.212 8.7023
7910.705566 73.308 -56.8479
7910.888672 73.428 -122.5630
7911.071777 73.544 171.4807
7911.254883 73.641 105.4211
7911.437988 73.737 39.3823
7911.621094 73.853 -26.6959
7911.804199 73.980 -92.9724
7911.987305 74.081 -159.4688
7912.170410 74.124 134.0324
7912.353516 74.115 67.8413
7912.536621 74.097 2.1006
7912.719727 74.119 -63.3589
7912.902832 74.190 -128.8877
7913.085938 74.283 165.2775
7913.269043 74.361 99.1705
7913.452148 74.413 33.0010
7913.635254 74.453 -33.0391
7913.818359 74.508 -98.8939
7914.001465 74.592 -164.6278
7914.184570 74.703 129.6584
7914.367676 74.831 63.8889
7914.550781 74.960 -1.9733
7914.733887 75.078 -67.9241
7914.916992 75.178 -133.9156
7915.100098 75.267 160.1198
7915.283203 75.362 94.2075
7915.466309 75.484 28.2834
7915.649414 75.636 -37.7751
7915.832520 75.808 -104.0507
7916.015625 75.978 -170.5179
7916.198730 76.134 122.9282
7916.381836 76.276 56.3796
7916.564941 76.410 -10.1461
7916.748047 76.540 -76.6917
7916.931152 76.662 -143.3009
7917.114258 76.776 150.0137
7917.297363 76.883 83.2521
7917.480469 76.987 16.4040
7917.663574 77.086 -50.5337
7917.846680 77.176 -117.5178
7918.029785 77.254 175.5404
7918.212891 77.328 108.7127
7918.395996 77.408 41.9839
7918.579102 77.494 -24.7424
7918.762207 77.574 -91.5535
7918.945312 77.629 -158.4466
7919.128418 77.657 134.6544
7919.311523 77.671 67.7998
7919.494629 77.687 0.9419
7919.677734 77.711 -66.0197
7919.860840 77.728 -133.1142
7920.043945 77.728 159.7647
7920.227051 77.715 92.7816
7920.410156 77.712 26.0074
7920.593262 77.735 -40.6529
7920.776367 77.777 -107.3638
7920.959473 77.813 -174.1891
7921.142578 77.824 118.9616
7921.325684 77.818 52.2135
7921.508789 77.819 -14.4368
7921.691895 77.842 -81.1473
7921.875000 77.873 -148.0720
7922.058105 77.886 144.8154
7922.241211 77.868 77.7208
7922.424316 77.839 10.8479
7922.607422 77.834 -55.7968
7922.790527 77.874 -122.4222
7922.973633 77.941 170.7386
7923.156738 77.997 103.6300
7923.339844 78.017 36.3828
7923.522949 78.006 -30.8405
7923.706055 77.983 -97.9913
7923.889160 77.963 -165.1431
7924.072266 77.945 127.6197
7924.255371 77.922 60.2949
7924.438477 77.893 -7.0602
7924.621582 77.864 -74.4182
7924.804688 77.841 -141.8176
7924.987793 77.814 150.7000
7925.170898 77.771 83.1648
7925.354004 77.710 15.6625
7925.537109 77.643 -51.7693
7925.720215 77.583 -119.2136
7925.903320 77.526 173.1871
7926.086426 77.450 105.3759
7926.269531 77.338 37.4522
7926.452637 77.195 -30.4172
7926.635742 77.044 -98.1692
7926.818848 76.909 -165.9254
7927.001953 76.779 126.1191
7927.185059 76.621 57.8999
7927.368164 76.406 -10.4363
7927.551270 76.134 -78.6527
7927.734375 75.835 -146.6306
7927.917480 75.540 145.5261
7928.100586 75.254 77.6061
7928.283691 74.951 9.5172
7928.466797 74.614 -58.6228
7928.649902 74.251 -126.6284
7928.833008 73.889 165.5285
7929.016113 73.544 97.6546
7929.199219 73.185 29.5302
7929.382324 72.760 -38.8381
7929.565430 72.234 -107.1880
7929.748535 71.619 -175.2273
7929.931641 70.964 117.0781
7930.114746 70.300 49.4290
7930.297852 69.609 -18.5379
7930.480957 68.838 -86.8882
7930.664062 67.960 -155.3388
7930.847168 67.000 136.4245
7931.030273 66.013 68.3496
7931.213379 65.005 -0.0379
7931.396484 63.885 -69.1833
7931.579590 62.508 -139.0222
7931.762695 60.759 150.9971
7931.945801 58.600 81.3710
7932.128906 56.033 11.5801
7932.312012 52.894 -61.1944
7932.495117 48.642 -145.0589
7932.678223 44.833 95.9213
7932.861328 48.767 -25.0952
7933.044434 53.037 -112.3976
7933.227539 55.837 171.4892
7933.410645 57.831 100.2830
7933.593750 59.477 31.7306
7933.776855 60.973 -35.8169
7933.959961 62.321 -103.3200
7934.143066 63.474 -170.8716
7934.326172 64.438 121.8282
7934.509277 65.279 54.8919
7934.692383 66.056 -11.9566
7934.875488 66.773 -79.1116
7935.058594 67.396 -146.6939
7935.241699 67.902 145.5379
7935.424805 68.314 77.9487
7935.607910 68.689 10.7236
7935.791016 69.074 -56.2559
7935.974121 69.477 -123.2578
7936.157227 69.864 169.5661
7936.340332 70.197 102.2846
7936.523438 70.467 35.0763
7936.706543 70.687 -31.9404
7936.889648 70.885 -98.7872
7937.072754 71.078 -165.5765
7937.255859 71.270 127.5952
7937.438965 71.458 60.7139
7937.622070 71.642 -6.1609
7937.805176 71.824 -72.9434
7937.988281 72.011 -139.5666
7938.171387 72.210 153.9868
7938.354492 72.425 87.6707
7938.537598 72.652 21.3942
7938.720703 72.879 -44.9254
7938.903809 73.093 -111.3108
7939.086914 73.287 -177.7211
7939.270020 73.470 115.8951
7939.453125 73.658 49.5360
7939.636230 73.864 -16.8706
7939.819336 74.090 -83.4238
7940.002441 74.326 -150.1898
7940.185547 74.556 142.8225
7940.368652 74.770 75.6492
7940.551758 74.958 8.3521
7940.734863 75.119 -58.9925
7940.917969 75.261 -126.3163
7941.101074 75.399 166.3988
7941.284180 75.546 99.0922
7941.467285 75.699 31.6628
7941.650391 75.839 -35.9305
7941.833496 75.942 -103.5942
7942.016602 76.001 -171.1378
7942.199707 76.032 121.5849
7942.382812 76.064 54.5370
7942.565918 76.111 -12.5004
7942.749023 76.157 -79.7522
7942.932129 76.169 -147.2581
7943.115234 76.133 145.1441
7943.298340 76.066 77.6562
7943.481445 76.004 10.3315
7943.664551 75.972 -56.9576
7943.847656 75.961 -124.3525
7944.030762 75.941 168.1765
7944.213867 75.899 100.8215
7944.396973 75.847 33.7383
7944.580078 75.812 -33.1347
7944.763184 75.793 -100.0331
7944.946289 75.758 -167.1203
7945.129395 75.673 125.6911
7945.312500 75.537 58.6477
7945.495605 75.389 -8.1145
7945.678711 75.272 -74.7491
7945.861816 75.186 -141.5620
7946.044922 75.089 151.3313
7946.228027 74.942 84.1625
7946.411133 74.755 17.3012
7946.594238 74.585 -49.1236
7946.777344 74.474 -115.3996
7946.960449 74.403 178.0498
7947.143555 74.303 111.1331
7947.326660 74.128 44.2051
7947.509766 73.904 -22.2810
7947.692871 73.712 -88.2563
7947.875977 73.604 -154.1840
7948.059082 73.541 139.3951
7948.242188 73.432 72.4453
7948.425293 73.223 5.4776
7948.608398 72.952 -60.9209
7948.791504 72.717 -126.6431
7948.974609 72.578 167.7917
7949.157715 72.496 101.7738
7949.340820 72.368 35.2429
7949.523926 72.137 -31.3014
7949.707031 71.832 -97.3072
7949.890137 71.538 -162.6827
7950.073242 71.306 132.1415
7950.256348 71.105 66.7168
7950.439453 70.871 1.0702
7950.622559 70.590 -64.3884
7950.805664 70.316 -129.3632
7950.988770 70.117 165.9790
7951.171875 69.995 101.2173
7951.354980 69.891 36.2035
7951.538086 69.757 -28.7756
7951.721191 69.606 -93.3571
7951.904297 69.490 -157.5304
7952.087402 69.430 138.3518
7952.270508 69.391 73.9906
7952.453613 69.335 9.4361
7952.636719 69.271 -55.0980
7952.819824 69.248 -119.6152
7953.002930 69.294 175.5818
7953.186035 69.382 110.2337
7953.369141 69.456 44.4452
7953.552246 69.493 -21.4033
7953.735352 69.510 -87.0016
7953.918457 69.532 -152.3261
7954.101562 69.554 142.4793
7954.284668 69.548 77.3783
7954.467773 69.508 12.4987
7954.650879 69.469 -52.1124
7954.833984 69.474 -116.7193
7955.017090 69.523 178.2522
7955.200195 69.562 112.6465
7955.383301 69.547 46.7800
7955.566406 69.489 -18.8054
7955.749512 69.457 -83.7986
7955.932617 69.515 -148.3847
7956.115723 69.657 146.9773
7956.298828 69.819 82.0420
7956.481934 69.937 16.9521
7956.665039 70.006 -48.0131
7956.848145 70.064 -112.7627
7957.031250 70.151 -177.4792
7957.214355 70.281 117.5754
7957.397461 70.444 52.2765
7957.580566 70.633 -13.3431
7957.763672 70.842 -79.2038
7957.946777 71.061 -145.2273
7958.129883 71.271 148.7062
7958.312988 71.458 82.7640
7958.496094 71.627 17.0548
7958.679199 71.794 -48.4950
7958.862305 71.961 -114.1177
7959.045410 72.108 179.9859
7959.228516 72.211 113.8050
7959.411621 72.271 47.4742
7959.594727 72.320 -18.9144
7959.777832 72.387 -85.4285
7959.960938 72.473 -152.1980
7960.144043 72.551 140.7967
7960.327148 72.595 73.7924
7960.510254 72.611 7.0746
7960.693359 72.632 -59.2758
7960.876465 72.682 -125.4649
7961.059570 72.746 168.2185
7961.242676 72.784 101.6884
7961.425781 72.774 35.1117
7961.608887 72.736 -31.3086
7961.791992 72.713 -97.5740
7961.975098 72.721 -163.8921
7962.158203 72.740 129.5803
7962.341309 72.732 62.9459
7962.524414 72.694 -3.5277
7962.707520 72.662 -69.7154
7962.890625 72.669 -135.8333
7963.073730 72.705 157.7284
7963.256836 72.712 90.7945
7963.439941 72.635 23.5850
7963.623047 72.474 -43.4722
7963.806152 72.279 -110.0932
7963.989258 72.112 -176.3622
7964.172363 71.987 117.3975
7964.355469 71.867 50.9955
7964.538574 71.712 -15.4340
7964.721680 71.517 -81.6135
7964.904785 71.315 -147.4415
7965.087891 71.131 146.9095
7965.270996 70.945 81.2480
7965.454102 70.720 15.6781
7965.637207 70.457 -49.4258
7965.820312 70.218 -113.8092
7966.003418 70.079 -177.7128
7966.186523 70.046 118.2734
7966.369629 70.039 53.8271
7966.552734 69.983 -10.7819
7966.735840 69.880 -75.0233
7966.918945 69.811 -138.7155
7967.102051 69.848 157.6901
7967.285156 69.966 93.5443
7967.468262 70.078 28.6959
7967.651367 70.126 -36.3969
7967.834473 70.144 -101.1558
7968.017578 70.224 -165.4548
7968.200684 70.424 130.2458
7968.383789 70.704 65.3971
7968.566895 70.968 -0.0730
7968.750000 71.158 -65.7600
7968.933105 71.288 -131.2063
7969.116211 71.422 163.6981
7969.299316 71.607 98.6486
7969.482422 71.833 33.2516
7969.665527 72.055 -32.6020
7969.848633 72.244 -98.6998
7970.031738 72.415 -164.7676
7970.214844 72.605 129.2615
7970.397949 72.838 63.2076
7970.581055 73.092 -3.1505
7970.764160 73.324 -69.8492
7970.947266 73.505 -136.7230
7971.130371 73.635 156.4272
7971.313477 73.741 89.6555
7971.496582 73.841 22.8358
7971.679688 73.931 -44.1938
7971.862793 73.986 -111.4466
7972.045898 73.991 -178.7385
7972.229004 73.959 114.1839
7972.412109 73.929 47.4446
7972.595215 73.936 -19.0695
7972.778320 73.983 -85.6155
7972.961426 74.037 -152.3707
7973.144531 74.060 140.7013
7973.327637 74.029 73.7913
7973.510742 73.956 7.0840
7973.693848 73.863 -59.3600
7973.876953 73.772 -125.6014
7974.060059 73.694 168.2626
7974.243164 73.630 102.1559
7974.426270 73.584 36.0043
7974.609375 73.548 -30.2880
7974.792480 73.503 -96.7775
7974.975586 73.423 -163.3813
7975.158691 73.299 130.1351
7975.341797 73.155 64.0090
7975.524902 73.039 -1.7381
7975.708008 72.981 -67.3704
7975.891113 72.960 -133.2114
7976.074219 72.919 160.6813
7976.257324 72.819 94.5866
7976.440430 72.676 28.8615
7976.623535 72.549 -36.4181
7976.806641 72.483 -101.5825
7976.989746 72.461 -167.0673
7977.172852 72.423 127.0159
7977.355957 72.334 60.9534
