* Generated by rew_pipeline.py (source UUID 7d856d07-f568-4c89-a086-d78dd62d4f33, calibrated to its own SPL at 100 Hz)
* Measurement: R.filtered.clean-fdw6
* Dated: 2026-Sep-12 16:19:01
* Note: ; Trace Arithmetic A times B A = R.nofdw.clean-fdw6 B = FRX-trimmed.clean-fdw6
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
8563.293457 78.205 -57.8422
8563.476562 78.160 -125.0340
8563.659668 78.095 167.8653
8563.842773 78.028 100.9409
8564.025879 77.980 34.1506
8564.208984 77.952 -32.6351
8564.392090 77.931 -99.5219
8564.575195 77.895 -166.5167
8564.758301 77.834 126.4497
8564.941406 77.749 59.4408
8565.124512 77.650 -7.5377
8565.307617 77.537 -74.5119
8565.490723 77.408 -141.4725
8565.673828 77.257 151.6538
8565.856934 77.092 84.9581
8566.040039 76.924 18.4703
8566.223145 76.764 -47.8678
8566.406250 76.607 -114.1478
8566.589355 76.442 179.5865
8566.772461 76.261 113.3598
8566.955566 76.066 47.2146
8567.138672 75.865 -18.8435
8567.321777 75.662 -84.8352
8567.504883 75.453 -150.7453
8567.687988 75.236 143.5136
8567.871094 75.017 78.0515
8568.054199 74.815 12.9069
8568.237305 74.642 -51.9966
8568.420410 74.492 -116.7852
8568.603516 74.348 178.4762
8568.786621 74.198 113.8264
8568.969727 74.042 49.3495
8569.152832 73.899 -14.9117
8569.335938 73.790 -78.9884
8569.519043 73.731 -142.9533
8569.702148 73.730 153.1234
8569.885254 73.788 89.1885
8570.068359 73.902 25.2081
8570.251465 74.064 -38.8212
8570.434570 74.268 -102.8754
8570.617676 74.515 -166.9548
8570.800781 74.810 128.8545
8570.983887 75.147 64.3928
8571.166992 75.503 -0.4697
8571.350098 75.849 -65.7319
8571.533203 76.169 -131.2683
8571.716309 76.468 163.0683
8571.899414 76.764 97.3427
8572.082520 77.069 31.5167
8572.265625 77.385 -34.4825
8572.448730 77.701 -100.6849
8572.631836 78.007 -167.0687
8572.814941 78.300 126.3935
8572.998047 78.578 59.7028
8573.181152 78.839 -7.1468
8573.364258 79.078 -74.1281
8573.547363 79.297 -141.1788
8573.730469 79.508 151.7474
8573.913574 79.724 84.6292
8574.096680 79.948 17.3907
8574.279785 80.166 -50.0182
8574.462891 80.360 -117.5506
8574.645996 80.519 174.9271
8574.829102 80.650 107.5439
8575.012207 80.770 40.3274
8575.195312 80.895 -26.8167
8575.378418 81.022 -94.0225
8575.561523 81.136 -161.3524
8575.744629 81.227 131.2419
8575.927734 81.296 63.8571
8576.110840 81.360 -3.4603
8576.293945 81.434 -70.7591
8576.477051 81.518 -138.1356
8576.660156 81.600 154.3602
8576.843262 81.664 86.7736
8577.026367 81.706 19.2070
8577.209473 81.734 -48.2644
8577.392578 81.761 -115.6505
8577.575684 81.791 176.9703
8577.758789 81.817 109.5256
8577.941895 81.829 42.0123
8578.125000 81.820 -25.5066
8578.308105 81.795 -92.9637
8578.491211 81.768 -160.3537
8578.674316 81.746 132.2540
8578.857422 81.726 64.7697
8579.040527 81.691 -2.8358
8579.223633 81.628 -70.4937
8579.406738 81.533 -138.0717
8579.589844 81.420 154.5418
8579.772949 81.309 87.3607
8579.956055 81.217 20.2892
8580.139160 81.142 -46.8097
8580.322266 81.068 -114.0148
8580.505371 80.977 178.7013
8580.688477 80.862 111.4374
8580.871582 80.728 44.2856
8581.054688 80.590 -22.7274
8581.237793 80.458 -89.6381
8581.420898 80.333 -156.4984
8581.604004 80.214 136.6680
8581.787109 80.098 69.8615
8581.970215 79.986 3.0742
8582.153320 79.874 -63.7230
8582.336426 79.754 -130.5491
8582.519531 79.614 162.6267
8582.702637 79.453 95.8848
8582.885742 79.280 29.2947
8583.068848 79.114 -37.1555
8583.251953 78.967 -103.5714
8583.435059 78.835 -170.0800
8583.618164 78.704 123.2701
8583.801270 78.558 56.5414
8583.984375 78.395 -10.1493
8584.167480 78.225 -76.7228
8584.350586 78.058 -143.1866
8584.533691 77.898 150.3937
8584.716797 77.737 83.9661
8584.899902 77.565 17.5326
8585.083008 77.381 -48.8694
8585.266113 77.189 -115.2153
8585.449219 76.996 178.4825
8585.632324 76.807 112.1953
8585.815430 76.618 45.9204
8585.998535 76.426 -20.2988
8586.181641 76.230 -86.3895
8586.364746 76.037 -152.2911
8586.547852 75.853 142.0084
8586.730957 75.683 76.4620
8586.914062 75.520 10.9927
8587.097168 75.354 -54.4487
8587.280273 75.169 -119.8326
8587.463379 74.967 174.9467
8587.646484 74.768 109.9945
8587.829590 74.608 45.3020
8588.012695 74.518 -19.3047
8588.195801 74.503 -84.0738
8588.378906 74.538 -149.1539
8588.562012 74.593 145.4886
8588.745117 74.651 79.9904
8588.928223 74.715 14.4462
8589.111328 74.788 -51.1595
8589.294434 74.863 -116.8951
8589.477539 74.925 177.2166
8589.660645 74.967 111.2165
8589.843750 74.998 45.1318
8590.026855 75.029 -21.0957
8590.209961 75.060 -87.5739
8590.393066 75.075 -154.3412
8590.576172 75.060 138.7052
8590.759277 75.015 71.7440
8590.942383 74.959 4.8810
8591.125488 74.913 -61.9391
8591.308594 74.869 -128.8597
8591.491699 74.803 164.0603
8591.674805 74.688 96.9342
8591.857910 74.524 29.9554
8592.041016 74.339 -36.7857
8592.224121 74.157 -103.3942
8592.407227 73.973 -170.0557
8592.590332 73.759 123.1892
8592.773438 73.489 56.5331
8592.956543 73.177 -9.7540
8593.139648 72.865 -75.5892
8593.322754 72.584 -141.1889
8593.505859 72.318 153.1416
8593.688965 72.020 87.3462
8593.872070 71.657 21.7019
8594.055176 71.257 -43.4464
8594.238281 70.881 -108.0462
8594.421387 70.569 -172.4061
8594.604492 70.292 123.1862
8594.787598 69.997 58.8786
8594.970703 69.680 -4.8268
8595.153809 69.418 -67.6069
8595.336914 69.299 -129.7704
8595.520020 69.323 167.9979
8595.703125 69.408 105.3946
8595.886230 69.501 42.7219
8596.069336 69.641 -19.6832
8596.252441 69.912 -82.0827
8596.435547 70.321 -145.2249
8596.618652 70.774 150.4354
8596.801758 71.172 85.1485
8596.984863 71.490 19.5334
8597.167969 71.784 -45.9857
8597.351074 72.122 -111.4776
8597.534180 72.516 -177.3189
8597.717285 72.918 116.2635
8597.900391 73.273 49.4060
8598.083496 73.564 -17.5758
8598.266602 73.818 -84.4931
8598.449707 74.063 -151.4179
8598.632812 74.297 141.4557
8598.815918 74.491 74.0603
8598.999023 74.621 6.5512
8599.182129 74.693 -60.8224
8599.365234 74.741 -127.9292
8599.548340 74.800 165.1432
8599.731445 74.877 98.1915
8599.914551 74.953 31.0996
8600.097656 75.006 -36.0757
8600.280762 75.039 -103.2071
8600.463867 75.070 -170.2596
8600.646973 75.112 122.6581
8600.830078 75.157 55.4070
8601.013184 75.181 -12.0293
8601.196289 75.169 -79.5130
8601.379395 75.128 -146.8666
8601.562500 75.085 145.9791
8601.745605 75.060 78.9356
8601.928711 75.054 11.8492
8602.111816 75.050 -55.3592
8602.294922 75.029 -122.6466
8602.478027 74.985 170.0838
8602.661133 74.925 102.8899
8602.844238 74.856 35.7610
8603.027344 74.780 -31.3386
8603.210449 74.696 -98.4267
8603.393555 74.604 -165.5128
8603.576660 74.506 127.3629
8603.759766 74.400 60.1363
8603.942871 74.268 -7.2090
8604.125977 74.097 -74.5764
8604.309082 73.888 -141.7856
8604.492188 73.668 151.2973
8604.675293 73.474 84.6262
8604.858398 73.323 17.9783
8605.041504 73.201 -48.8694
8605.224609 73.075 -115.9569
8605.407715 72.924 176.8672
8605.590820 72.756 109.7833
8605.773926 72.596 42.8326
8605.957031 72.459 -24.1007
8606.140137 72.332 -91.1402
8606.323242 72.189 -158.2726
8606.506348 72.020 134.6323
8606.689453 71.836 67.6592
8606.872559 71.654 0.7200
8607.055664 71.471 -66.3923
8607.238770 71.262 -133.8159
8607.421875 71.004 158.4941
8607.604980 70.701 90.6807
8607.788086 70.386 22.7922
8607.971191 70.087 -45.3123
8608.154297 69.799 -113.8301
8608.337402 69.486 177.2288
8608.520508 69.109 108.1332
8608.703613 68.670 39.2599
8608.886719 68.201 -29.2098
8609.069824 67.733 -97.4808
8609.252930 67.245 -165.9977
8609.436035 66.662 124.9523
8609.619141 65.906 55.4939
8609.802246 64.951 -13.9303
8609.985352 63.857 -82.8999
8610.168457 62.745 -151.4252
8610.351562 61.722 139.8742
8610.534668 60.808 70.1214
8610.717773 59.950 -1.2552
8610.900879 59.093 -74.4298
8611.083984 58.237 -149.5423
8611.267090 57.431 133.0469
8611.450195 56.771 53.0144
8611.633301 56.397 -29.1862
8611.816406 56.440 -111.7565
8611.999512 56.918 167.7678
8612.182617 57.758 90.8591
8612.365723 58.880 17.1593
8612.548828 60.173 -54.8330
8612.731934 61.465 -126.3986
8612.915039 62.601 162.1314
8613.098145 63.523 91.1277
8613.281250 64.278 21.0613
8613.464355 64.977 -47.9864
8613.647461 65.702 -116.4533
8613.830566 66.455 175.0726
8614.013672 67.178 106.3527
8614.196777 67.822 37.5807
8614.379883 68.395 -30.9341
8614.562988 68.942 -99.1047
8614.746094 69.498 -167.1349
8614.929199 70.055 124.7179
8615.112305 70.580 56.4109
8615.295410 71.052 -11.8695
8615.478516 71.486 -79.9192
8615.661621 71.911 -147.7203
8615.844727 72.339 144.5575
8616.027832 72.754 76.7473
8616.210938 73.127 8.8514
8616.394043 73.449 -58.9874
8616.577148 73.739 -126.6557
8616.760254 74.028 165.7981
8616.943359 74.330 98.2017
8617.126465 74.633 30.4256
8617.309570 74.917 -37.5019
8617.492676 75.177 -105.4403
8617.675781 75.423 -173.2730
8617.858887 75.671 119.0042
8618.041992 75.924 51.3168
8618.225098 76.177 -16.3945
8618.408203 76.420 -84.1299
8618.591309 76.655 -151.8781
8618.774414 76.886 140.3237
8618.957520 77.112 72.4000
8619.140625 77.321 4.3131
8619.323730 77.501 -63.8861
8619.506836 77.654 -132.0954
8619.689941 77.792 159.7448
8619.873047 77.929 91.5963
8620.056152 78.068 23.3649
8620.239258 78.197 -45.0022
8620.422363 78.305 -113.4667
8620.605469 78.388 178.0551
8620.788574 78.455 109.6080
8620.971680 78.509 41.1704
8621.154785 78.545 -27.2869
8621.337891 78.550 -95.7253
8621.520996 78.523 -164.0431
8621.704102 78.481 127.8237
8621.887207 78.446 59.8003
8622.070312 78.424 -8.3065
8622.253418 78.396 -76.6517
8622.436523 78.331 -145.2037
8622.619629 78.216 146.2469
8622.802734 78.069 77.9227
8622.985840 77.926 9.8743
8623.168945 77.810 -58.0638
8623.352051 77.707 -126.1129
8623.535156 77.581 165.6646
8623.718262 77.402 97.4152
8623.901367 77.175 29.3463
8624.084473 76.929 -38.4734
8624.267578 76.693 -106.1831
8624.450684 76.465 -173.9882
8624.633789 76.217 118.0567
8624.816895 75.929 50.1163
8625.000000 75.606 -17.5660
8625.183105 75.278 -84.8794
8625.366211 74.970 -151.9368
8625.549316 74.675 141.0451
8625.732422 74.363 73.9487
8625.915527 74.010 6.8252
8626.098633 73.615 -60.2111
8626.281738 73.195 -127.1165
8626.464844 72.768 166.0740
8626.647949 72.342 99.3584
8626.831055 71.924 32.8422
8627.014160 71.538 -33.3560
8627.197266 71.210 -99.2794
8627.380371 70.939 -165.1518
8627.563477 70.673 128.8502
8627.746582 70.350 62.8347
8627.929688 69.941 -2.8369
8628.112793 69.481 -67.8490
8628.295898 69.049 -132.2746
8628.479004 68.697 163.3719
8628.662109 68.406 98.5303
8628.845215 68.113 33.0478
8629.028320 67.774 -32.7739
8629.211426 67.394 -98.4670
8629.394531 67.017 -163.6989
8629.577637 66.690 131.5909
8629.760742 66.437 67.2298
8629.943848 66.246 2.9398
8630.126953 66.073 -61.5175
8630.310059 65.861 -126.1993
8630.493164 65.565 169.0990
8630.676270 65.187 104.7507
8630.859375 64.791 41.0004
8631.042480 64.457 -22.3351
8631.225586 64.204 -85.7478
8631.408691 63.969 -149.4561
8631.591797 63.693 146.9443
8631.774902 63.405 84.0864
8631.958008 63.217 22.0135
8632.141113 63.176 -40.1103
8632.324219 63.169 -103.0681
8632.507324 63.030 -166.5558
8632.690430 62.726 130.6257
8632.873535 62.437 69.3750
8633.056641 62.422 8.9491
8633.239746 62.700 -52.6173
8633.422852 63.029 -116.1843
8633.605957 63.207 179.2249
8633.789062 63.253 115.1312
8633.972168 63.357 52.1431
8634.155273 63.665 -10.6133
8634.338379 64.099 -74.3494
8634.521484 64.466 -139.1284
8634.704590 64.680 155.9955
8634.887695 64.822 91.8507
8635.070801 65.044 28.2560
8635.253906 65.381 -35.7761
8635.437012 65.716 -100.8316
8635.620117 65.924 -166.4596
8635.803223 66.007 128.2841
8635.986328 66.088 63.8978
8636.169434 66.295 -0.1040
8636.352539 66.621 -64.6782
8636.535645 66.942 -130.1932
8636.718750 67.165 163.8221
8636.901855 67.307 98.0681
8637.084961 67.460 32.8021
8637.268066 67.698 -32.3230
8637.451172 68.000 -97.7645
8637.634277 68.301 -163.5382
8637.817383 68.568 130.7346
8638.000488 68.830 65.3520
8638.183594 69.127 0.1987
8638.366699 69.453 -65.0919
8638.549805 69.749 -130.6880
8638.732910 69.969 163.6259
8638.916016 70.124 98.2029
8639.099121 70.279 33.1524
8639.282227 70.487 -31.7985
8639.465332 70.749 -97.0365
8639.648438 71.026 -162.6854
8639.831543 71.289 131.4482
8640.014648 71.546 65.6134
8640.197754 71.825 -0.1376
8640.380859 72.133 -65.9475
8640.563965 72.449 -131.9413
8640.747070 72.744 161.9268
8640.930176 73.017 95.8016
8641.113281 73.289 29.7375
8641.296387 73.587 -36.3961
8641.479492 73.914 -102.8093
8641.662598 74.246 -169.5989
8641.845703 74.563 123.3281
8642.028809 74.863 56.1574
8642.211914 75.161 -10.9880
8642.395020 75.472 -78.1269
8642.578125 75.795 -145.3704
8642.761230 76.111 147.1947
8642.944336 76.395 79.5769
8643.127441 76.632 11.8623
8643.310547 76.823 -55.8532
8643.493652 76.979 -123.5227
8643.676758 77.114 168.8353
8643.859863 77.238 101.1631
8644.042969 77.352 33.4091
8644.226074 77.453 -34.4359
8644.409180 77.538 -102.3335
8644.592285 77.609 -170.2240
8644.775391 77.672 121.9301
8644.958496 77.735 54.1139
8645.141602 77.797 -13.7301
8645.324707 77.849 -81.6543
8645.507812 77.877 -149.6560
8645.690918 77.869 142.3325
8645.874023 77.827 74.4050
8646.057129 77.761 6.6216
8646.240234 77.686 -61.0258
8646.423340 77.609 -128.5989
8646.606445 77.532 163.8358
8646.789551 77.451 96.2450
8646.972656 77.361 28.6309
8647.155762 77.261 -38.9887
8647.338867 77.150 -106.5925
8647.521973 77.028 -174.1510
8647.705078 76.896 118.3706
8647.888184 76.760 50.9871
8648.071289 76.625 -16.3336
8648.254395 76.487 -83.6563
8648.437500 76.333 -151.0128
8648.620605 76.147 141.6594
8648.803711 75.926 74.5007
8648.986816 75.689 7.6207
8649.169922 75.467 -59.0292
8649.353027 75.273 -125.6720
8649.536133 75.090 167.4472
8649.719238 74.875 100.2635
8649.902344 74.592 32.9550
8650.085449 74.239 -34.1767
8650.268555 73.850 -100.9100
8650.451660 73.471 -167.2471
8650.634766 73.128 126.6192
8650.817871 72.814 60.4920
8651.000977 72.506 -5.6762
8651.184082 72.190 -71.8079
8651.367188 71.862 -137.8299
8651.550293 71.519 156.2652
8651.733398 71.148 90.4947
8651.916504 70.734 24.9892
8652.099609 70.287 -40.0371
8652.282715 69.848 -104.4727
8652.465820 69.463 -168.4782
8652.648926 69.138 127.6070
8652.832031 68.834 63.6016
8653.015137 68.505 -0.3017
8653.198242 68.152 -63.6822
8653.381348 67.829 -126.2595
8653.564453 67.602 171.8604
8653.747559 67.495 110.3217
8653.930664 67.494 48.8648
8654.113770 67.591 -12.6007
8654.296875 67.798 -74.2451
8654.479980 68.111 -136.4286
8654.663086 68.480 160.5670
8654.846191 68.844 96.8223
8655.029297 69.181 32.6966
8655.212402 69.525 -31.5219
8655.395508 69.923 -95.8807
8655.578613 70.382 -160.6830
8655.761719 70.861 133.8517
8655.944824 71.301 67.8008
8656.127930 71.671 1.4446
8656.311035 71.980 -64.9656
8656.494141 72.249 -131.3510
8656.677246 72.494 162.2367
8656.860352 72.717 95.7612
8657.043457 72.918 29.2808
8657.226562 73.116 -37.1282
8657.409668 73.335 -103.5068
8657.592773 73.583 -170.0298
8657.775879 73.831 123.1523
8657.958984 74.038 56.0913
8658.142090 74.178 -10.9559
8658.325195 74.267 -77.7112
8658.508301 74.352 -144.1143
8658.691406 74.475 149.5845
8658.874512 74.632 83.0065
8659.057617 74.782 15.9620
8659.240723 74.882 -51.4074
8659.423828 74.926 -118.7632
8659.606934 74.951 174.1639
8659.790039 75.004 107.3750
8659.973145 75.109 40.6266
8660.156250 75.244 -26.3368
8660.339355 75.364 -93.5715
8660.522461 75.435 -160.9341
8660.705566 75.455 131.7595
8660.888672 75.442 64.5846
8661.071777 75.413 -2.5157
8661.254883 75.373 -69.6311
8661.437988 75.316 -136.7732
8661.621094 75.243 156.1355
8661.804199 75.168 89.1714
8661.987305 75.108 22.3211
8662.170410 75.065 -44.5144
8662.353516 75.025 -111.4255
8662.536621 74.961 -178.4084
8662.719727 74.856 114.6321
8662.902832 74.709 47.8093
8663.085938 74.533 -18.8192
8663.269043 74.344 -85.2755
8663.452148 74.157 -151.6338
8663.635254 73.975 142.0240
8663.818359 73.798 75.6475
8664.001465 73.613 9.2525
8664.184570 73.411 -57.0517
8664.367676 73.191 -123.0811
8664.550781 72.970 171.3288
8664.733887 72.780 106.1859
8664.916992 72.641 41.2868
8665.100098 72.537 -23.6450
8665.283203 72.427 -88.7161
8665.466309 72.277 -153.7625
8665.649414 72.100 141.4982
8665.832520 71.955 77.1711
8666.015625 71.898 13.0024
8666.198730 71.940 -51.4576
8666.381836 72.032 -116.4654
8666.564941 72.119 178.1095
8666.748047 72.181 112.6242
8666.931152 72.238 47.3606
8667.114258 72.324 -17.6610
8667.297363 72.452 -82.6366
8667.480469 72.602 -147.7815
8667.663574 72.742 146.8092
8667.846680 72.848 81.1493
8668.029785 72.909 15.2892
8668.212891 72.924 -50.7123
8668.395996 72.900 -116.7700
8668.579102 72.854 177.2241
8668.762207 72.813 111.3499
8668.945312 72.800 45.6149
8669.128418 72.826 -20.0154
8669.311523 72.882 -85.5309
8669.494629 72.961 -150.8495
8669.677734 73.066 144.0940
8669.860840 73.204 79.2350
8670.043945 73.371 14.3914
8670.227051 73.540 -50.5793
8670.410156 73.685 -115.6507
8670.593262 73.808 179.3139
8670.776367 73.943 114.3640
8670.959473 74.128 49.3291
8671.142578 74.368 -16.0771
8671.325684 74.637 -82.0063
8671.508789 74.904 -148.3582
8671.691895 75.165 145.0867
8671.875000 75.439 78.4440
8672.058105 75.739 11.6328
8672.241211 76.051 -55.4981
8672.424316 76.334 -122.9672
8672.607422 76.557 169.4024
8672.790527 76.721 101.8596
8672.973633 76.853 34.5345
8673.156738 76.983 -32.6574
8673.339844 77.118 -99.9269
8673.522949 77.236 -167.4141
8673.706055 77.311 124.9250
8673.889160 77.337 57.2566
8674.072266 77.331 -10.2864
8674.255371 77.321 -77.7097
8674.438477 77.320 -145.1261
8674.621582 77.322 147.3755
8674.804688 77.311 79.8251
8674.987793 77.285 12.3423
8675.170898 77.252 -54.9754
8675.354004 77.228 -122.1366
8675.537109 77.214 170.7606
8675.720215 77.198 103.6230
8675.903320 77.162 36.4364
8676.086426 77.095 -30.7400
8676.269531 77.000 -97.8373
8676.452637 76.893 -164.8326
8676.635742 76.788 128.2376
8676.818848 76.696 61.3060
8677.001953 76.616 -5.6868
8677.185059 76.542 -72.7616
8677.368164 76.462 -139.8865
8677.551270 76.369 153.0171
8677.734375 76.259 86.0390
8677.917480 76.142 19.2209
8678.100586 76.028 -47.4830
8678.283691 75.919 -114.1835
8678.466797 75.804 179.0318
8678.649902 75.668 112.1770
8678.833008 75.509 45.3635
8679.016113 75.341 -21.2921
8679.199219 75.187 -87.7703
8679.382324 75.062 -154.1682
8679.565430 74.958 139.3855
8679.748535 74.855 72.8384
8679.931641 74.734 6.2363
8680.114746 74.589 -60.3399
8680.297852 74.424 -126.8442
8680.480957 74.246 166.7269
8680.664062 74.062 100.3755
8680.847168 73.880 34.1225
8681.030273 73.714 -32.0300
8681.213379 73.575 -98.1464
8681.396484 73.456 -164.3326
8681.579590 73.336 129.3621
8681.762695 73.190 63.0135
8681.945801 73.009 -3.2209
8682.128906 72.806 -69.2263
8682.312012 72.606 -135.0202
8682.495117 72.422 159.2829
8682.678223 72.253 93.6011
8682.861328 72.096 27.9618
8683.044434 71.960 -37.5605
8683.227539 71.861 -102.9673
8683.410645 71.803 -168.3643
8683.593750 71.766 126.1461
8683.776855 71.721 60.5789
8683.959961 71.651 -4.9542
8684.143066 71.560 -70.3680
8684.326172 71.462 -135.6841
8684.509277 71.363 159.0287
8684.692383 71.266 93.7800
8684.875488 71.185 28.6747
8685.058594 71.159 -36.2328
8685.241699 71.221 -101.0901
8685.424805 71.369 -166.1861
8685.607910 71.557 128.3036
8685.791016 71.729 62.4720
8685.974121 71.859 -3.4305
8686.157227 71.961 -69.2455
8686.340332 72.063 -135.0585
8686.523438 72.172 158.8812
8686.706543 72.269 92.3949
8686.889648 72.333 25.5178
8687.072754 72.364 -41.5637
8687.255859 72.385 -108.6838
8687.438965 72.421 -175.8028
8687.622070 72.478 117.0344
8687.805176 72.537 49.8191
8687.988281 72.577 -17.3706
8688.171387 72.588 -84.4377
8688.354492 72.575 -151.3658
8688.537598 72.540 141.7674
8688.720703 72.476 74.8839
8688.903809 72.375 8.0085
8689.086914 72.243 -58.7307
8689.270020 72.106 -125.2092
8689.453125 71.999 168.5771
8689.636230 71.942 102.4972
8689.819336 71.930 36.3874
8690.002441 71.941 -29.8440
8690.185547 71.952 -96.2077
8690.368652 71.952 -162.6919
8690.551758 71.933 130.7071
8690.734863 71.893 64.0102
8690.917969 71.839 -2.7200
8691.101074 71.793 -69.4173
8691.284180 71.782 -136.0942
8691.467285 71.823 157.1278
8691.650391 71.905 90.1046
8691.833496 71.996 22.8019
8692.016602 72.061 -44.6599
8692.199707 72.090 -112.0951
8692.382812 72.094 -179.3967
8692.565918 72.094 113.3788
8692.749023 72.099 46.0557
8692.932129 72.098 -21.5207
8693.115234 72.072 -89.3714
8693.298340 72.010 -157.3844
8693.481445 71.919 134.5901
8693.664551 71.815 66.6319
8693.847656 71.713 -1.2958
8694.030762 71.611 -69.3019
8694.213867 71.491 -137.4644
8694.396973 71.330 154.2549
8694.580078 71.119 86.0222
8694.763184 70.876 18.0548
8694.946289 70.643 -49.5146
8695.129395 70.471 -116.7608
8695.312500 70.383 176.0409
8695.495605 70.357 108.5982
8695.678711 70.340 40.8135
8695.861816 70.280 -27.1702
8696.044922 70.159 -95.1084
