* Generated by rew_pipeline.py (source UUID 3345a9fc-2b9f-4cd3-b89a-36b93d3c0b7d, calibrated to its own SPL at 100 Hz)
* Measurement: R.nofdw.clean-fdw6
* Dated: 2026-Sep-12 16:19:00
* Note: ; Copy of R.0 10 sept 2026 Position MLP 4.18m from front wall 3.32m from RLand L speaker 1.20m speakers to front wall marker: green 2 screen panels prolongation - new setup DAC level -29dB MIC HEIGHT: 1.000m mic boom arm height: 1.040 -12dBFS OKTO -28dB DELAY -0.0108 ms (-3.7 mm, -0.15 in) using estimated IR delay relative to Acoustic reference played from DAC8STEREO L with no timing offset Clock adjustment: -15.2 ppm
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
21125.244141 69.014 -22.6836
21125.610352 68.996 -151.2903
21125.976562 68.851 77.1873
21126.342773 68.835 -55.6536
21126.708984 68.548 171.9193
21127.075195 68.418 40.7859
21127.441406 68.476 -91.2543
21127.807617 68.403 137.3916
21128.173828 68.554 5.7920
21128.540039 68.729 -124.9308
21128.906250 68.539 101.6267
21129.272461 68.328 -30.9399
21129.638672 68.177 -157.9095
21130.004883 68.083 68.7428
21130.371094 67.615 -62.7580
21130.737305 68.309 165.4446
21131.103516 68.400 34.6036
21131.469727 68.210 -99.9778
21131.835938 68.224 131.7194
21132.202148 68.023 0.1718
21132.568359 68.513 -129.8809
21132.934570 68.727 98.1597
21133.300781 68.292 -33.6175
21133.666992 68.414 -165.8483
21134.033203 68.484 58.5026
21134.399414 68.671 -69.5806
21134.765625 68.508 159.7040
21135.131836 68.488 29.3460
21135.498047 68.642 -103.8354
21135.864258 68.820 124.3592
21136.230469 68.834 -6.4289
21136.596680 68.877 -139.8855
21136.962891 69.077 87.0048
21137.329102 68.964 -45.1812
21137.695312 69.168 -176.6626
21138.061523 69.426 50.6090
21138.427734 69.238 -81.1867
21138.793945 69.273 143.5658
21139.160156 69.304 12.3445
21139.526367 69.084 -119.2511
21139.892578 68.754 110.7720
21140.258789 69.298 -25.2708
21140.625000 68.610 -155.9251
21140.991211 68.830 72.0415
21141.357422 69.093 -58.1763
21141.723633 68.190 168.5549
21142.089844 68.911 37.4392
21142.456055 68.342 -98.6729
21142.822266 68.777 131.9875
21143.188477 68.567 0.4674
21143.554688 68.152 -133.8936
21143.920898 68.234 94.2401
21144.287109 67.875 -36.9915
21144.653320 67.893 -170.8272
21145.019531 67.852 56.8022
21145.385742 67.659 -73.0155
21145.751953 67.738 158.0227
21146.118164 67.373 24.0442
21146.484375 67.417 -106.5370
21146.850586 67.528 120.4937
21147.216797 67.612 -10.2113
21147.583008 67.484 -140.4952
21147.949219 67.314 86.9717
21148.315430 67.234 -43.1544
21148.681641 67.173 -176.8562
21149.047852 67.326 53.0154
21149.414062 67.157 -76.3512
21149.780273 66.845 149.3895
21150.146484 67.119 20.8794
21150.512695 66.789 -110.0546
21150.878906 66.881 116.5469
21151.245117 67.214 -16.8397
21151.611328 66.590 -146.9931
21151.977539 67.141 82.5577
21152.343750 66.230 -49.5439
21152.709961 67.046 -177.9187
21153.076172 66.858 49.8543
21153.442383 66.737 -84.4489
21153.808594 66.516 149.3976
21154.174805 67.168 11.7497
21154.541016 66.983 -115.8580
21154.907227 67.211 111.5988
21155.273438 67.043 -21.2861
21155.639648 66.813 -149.7032
21156.005859 66.595 77.9280
21156.372070 66.869 -51.4248
21156.738281 67.305 173.5485
21157.104492 67.285 44.2614
21157.470703 67.241 -85.7006
21157.836914 67.338 143.1908
21158.203125 67.473 6.9926
21158.569336 67.198 -123.1080
21158.935547 67.522 108.2244
21159.301758 67.514 -23.9290
21159.667969 67.517 -160.2287
21160.034180 68.629 73.4644
21160.400391 67.734 -58.8135
21160.766602 67.642 167.9384
21161.132812 67.955 34.6934
21161.499023 68.090 -96.6497
21161.865234 68.396 131.0693
21162.231445 68.053 -0.4405
21162.597656 68.275 -133.1748
21162.963867 68.214 94.7172
21163.330078 68.089 -36.9391
21163.696289 68.085 -169.8233
21164.062500 68.178 57.1064
21164.428711 68.163 -75.7035
21164.794922 68.026 155.4556
21165.161133 67.867 24.5258
21165.527344 68.052 -109.6911
21165.893555 67.948 119.9812
21166.259766 67.894 -12.0049
21166.625977 68.008 -145.2431
21166.992188 68.304 83.0364
21167.358398 67.981 -47.7401
21167.724609 68.049 -177.9693
21168.090820 67.535 48.8630
21168.457031 67.815 -79.2835
21168.823242 67.703 147.1967
21169.189453 67.751 15.0193
21169.555664 67.634 -117.5257
21169.921875 67.770 112.4384
21170.288086 67.598 -21.5783
21170.654297 67.886 -150.3710
21171.020508 67.885 79.0478
21171.386719 67.676 -53.3517
21171.752930 68.140 174.8299
21172.119141 68.025 45.4240
21172.485352 68.191 -88.7128
21172.851562 68.071 138.4904
21173.217773 68.176 9.7579
21173.583984 68.589 -121.5210
21173.950195 68.207 106.2702
21174.316406 68.965 -25.7464
21174.682617 68.490 -157.6604
21175.048828 68.857 70.6309
21175.415039 69.086 -59.6528
21175.781250 68.712 170.6914
21176.147461 69.302 35.2089
21176.513672 68.966 -93.9756
21176.879883 69.197 134.5332
21177.246094 69.405 3.1205
21177.612305 69.358 -130.3408
21177.978516 69.748 95.2919
21178.344727 69.637 -34.5494
21178.710938 69.838 -164.7211
21179.077148 69.986 62.5775
21179.443359 70.116 -70.7750
21179.809570 70.204 158.9818
21180.175781 70.238 24.3510
21180.541992 70.162 -106.5780
21180.908203 70.418 121.5754
21181.274414 70.682 -9.6363
21181.640625 70.893 -142.3752
21182.006836 70.752 84.9944
21182.373047 71.041 -48.0001
21182.739258 71.212 178.0661
21183.105469 71.502 45.4704
21183.471680 71.514 -86.2869
21183.837891 71.366 142.1197
21184.204102 71.752 7.0853
21184.570312 71.752 -125.8036
21184.936523 71.991 100.8848
21185.302734 72.068 -31.8042
21185.668945 71.959 -164.8914
21186.035156 71.966 62.1710
21186.401367 72.011 -71.2880
21186.767578 72.077 154.9309
21187.133789 71.876 22.2473
21187.500000 71.702 -110.6990
21187.866211 72.058 117.9647
21188.232422 72.003 -17.2920
21188.598633 71.700 -150.1361
21188.964844 71.585 76.3094
21189.331055 71.603 -56.5673
21189.697266 71.619 168.8225
21190.063477 71.041 37.1409
21190.429688 71.075 -96.8056
21190.795898 70.947 131.1174
21191.162109 70.883 -1.1170
21191.528320 70.609 -135.1274
21191.894531 70.246 91.7945
21192.260742 70.133 -39.2562
21192.626953 69.758 -170.6785
21192.993164 69.723 56.6922
21193.359375 69.526 -74.9746
21193.725586 69.187 152.0844
21194.091797 68.741 20.6906
21194.458008 68.650 -110.9679
21194.824219 68.520 118.0193
21195.190430 68.604 -13.0429
21195.556641 68.379 -144.9960
21195.922852 67.870 83.7142
21196.289062 67.683 -47.6744
21196.655273 67.486 -177.5668
21197.021484 67.630 51.1251
21197.387695 67.768 -78.5994
21197.753906 67.525 149.2782
21198.120117 67.943 19.5695
21198.486328 67.721 -112.6083
21198.852539 67.313 119.8204
21199.218750 67.243 -12.0449
21199.584961 67.802 -145.2130
21199.951172 67.415 85.7916
21200.317383 67.933 -47.0922
21200.683594 67.562 -178.6910
21201.049805 67.375 50.2575
21201.416016 67.439 -81.2219
21201.782227 67.559 147.4208
21202.148438 67.872 16.9588
21202.514648 67.720 -113.6800
21202.880859 67.807 114.4685
21203.247070 67.923 -19.2986
21203.613281 68.139 -151.9043
21203.979492 67.919 79.5382
21204.345703 68.203 -54.7258
21204.711914 68.116 174.3785
21205.078125 68.091 44.0469
21205.444336 68.485 -87.9070
21205.810547 68.609 142.3059
21206.176758 68.716 7.2713
21206.542969 68.325 -125.2513
21206.909180 68.568 103.3658
21207.275391 68.720 -28.2754
21207.641602 69.184 -161.2373
21208.007812 69.107 66.5602
21208.374023 69.122 -67.9386
21208.740234 69.254 160.0039
21209.106445 69.280 29.4742
21209.472656 69.253 -106.7247
21209.838867 68.983 123.3365
21210.205078 69.605 -10.1778
21210.571289 68.850 -141.5701
21210.937500 69.518 83.9991
21211.303711 69.440 -47.1831
21211.669922 68.972 178.7332
21212.036133 69.187 44.9563
21212.402344 69.304 -87.7254
21212.768555 69.226 139.4450
21213.134766 68.913 7.7461
21213.500977 68.544 -126.7645
21213.867188 68.409 101.4763
21214.233398 68.866 -30.7000
21214.599609 68.109 -163.7896
21214.965820 68.349 63.3964
21215.332031 68.263 -67.3103
21215.698242 67.891 154.2262
21216.064453 67.426 28.6394
21216.430664 67.042 -106.8261
21216.796875 66.732 122.8932
21217.163086 67.160 -9.3495
21217.529297 66.861 -141.5048
21217.895508 65.676 90.3359
21218.261719 66.105 -45.2144
21218.627930 65.438 -174.0711
21218.994141 65.083 53.1091
21219.360352 64.906 -77.7485
21219.726562 64.779 153.8658
21220.092773 63.794 24.4889
21220.458984 64.468 -104.7708
21220.825195 64.236 123.0392
21221.191406 63.805 -4.4090
21221.557617 63.959 -127.1121
21221.923828 64.359 89.4285
21222.290039 64.280 -24.8302
21222.656250 64.555 -161.9157
21223.022461 65.046 72.2721
21223.388672 65.062 -58.6550
21223.754883 65.614 167.3267
21224.121094 65.775 35.6627
21224.487305 66.181 -90.8088
21224.853516 66.674 133.8422
21225.219727 66.841 3.0923
21225.585938 66.575 -128.4572
21225.952148 67.670 96.0500
21226.318359 67.578 -34.9629
21226.684570 67.556 -167.7292
21227.050781 67.819 57.9972
21227.416992 67.781 -75.4131
21227.783203 68.171 151.2210
21228.149414 67.884 18.4336
21228.515625 68.514 -111.2117
21228.881836 68.017 111.1016
21229.248047 67.973 -23.2978
21229.614258 67.998 -152.8922
21229.980469 68.137 72.2395
21230.346680 68.052 -60.8015
21230.712891 67.844 167.2427
21231.079102 67.590 34.4011
21231.445312 67.346 -99.4014
21231.811523 67.337 127.1685
21232.177734 67.105 -4.1979
21232.543945 67.127 -138.1631
21232.910156 66.492 88.9917
21233.276367 66.043 -42.5162
21233.642578 66.487 -175.2118
21234.008789 66.190 54.9155
21234.375000 65.980 -79.0405
21234.741211 65.612 147.8237
21235.107422 65.851 17.6074
21235.473633 65.323 -111.7212
21235.839844 65.080 117.3260
21236.206055 64.583 -14.5604
21236.572266 64.894 -144.5575
21236.938477 64.805 84.0015
21237.304688 64.644 -44.1315
21237.670898 64.138 -174.9934
21238.037109 63.785 51.6201
21238.403320 64.409 -81.8715
21238.769531 64.352 150.2636
21239.135742 64.223 19.8014
21239.501953 64.261 -110.3768
21239.868164 62.997 122.7522
21240.234375 63.932 -11.8988
21240.600586 63.823 -144.5385
21240.966797 64.481 86.4937
21241.333008 64.193 -43.8554
21241.699219 63.693 -177.5363
21242.065430 64.206 56.5981
21242.431641 63.984 -73.7572
21242.797852 64.032 152.4035
21243.164062 64.121 20.9088
21243.530273 63.918 -107.5529
21243.896484 64.026 123.1806
21244.262695 64.269 -6.5966
21244.628906 64.139 -141.4101
21244.995117 64.081 84.3770
21245.361328 63.836 -44.9575
21245.727539 64.120 -177.0600
21246.093750 64.907 55.7847
21246.459961 65.027 -78.9956
21246.826172 64.443 149.6917
21247.192383 64.403 20.2167
21247.558594 64.735 -110.4664
21247.924805 65.421 117.0581
21248.291016 64.985 -14.1166
21248.657227 65.034 -148.1901
21249.023438 65.393 80.1631
21249.389648 65.333 -47.7333
21249.755859 65.600 175.9491
21250.122070 65.436 49.7947
21250.488281 66.240 -84.6415
21250.854492 65.905 144.5262
21251.220703 66.384 11.7710
21251.586914 66.707 -120.0455
21251.953125 66.286 111.9577
21252.319336 66.739 -26.6664
21252.685547 66.934 -154.9280
21253.051758 66.788 72.8503
21253.417969 66.714 -61.3221
21253.784180 66.833 168.1304
21254.150391 66.906 34.7889
21254.516602 67.047 -97.0173
21254.882812 67.035 128.7270
21255.249023 66.724 -3.9871
21255.615234 66.456 -136.7825
21255.981445 67.089 91.1193
21256.347656 67.008 -43.7988
21256.713867 66.895 -173.9015
21257.080078 66.829 56.3809
21257.446289 66.984 -75.7123
21257.812500 66.834 149.4149
21258.178711 67.022 21.6524
21258.544922 66.567 -113.1331
21258.911133 66.603 114.3687
21259.277344 66.489 -16.1293
21259.643555 66.524 -146.7435
21260.009766 66.006 81.5269
21260.375977 66.605 -47.2270
21260.742188 66.396 178.7783
21261.108398 66.583 46.9336
21261.474609 66.392 -83.1529
21261.840820 66.447 147.6512
21262.207031 66.191 13.3056
21262.573242 66.454 -115.6061
21262.939453 67.007 109.6391
21263.305664 67.423 -22.3345
21263.671875 66.885 -154.1851
21264.038086 67.085 76.5362
21264.404297 67.141 -55.9015
21264.770508 67.486 173.3887
21265.136719 67.418 39.6484
21265.502930 67.086 -92.3211
21265.869141 68.136 137.4531
21266.235352 67.276 3.2450
21266.601562 68.269 -129.1219
21266.967773 67.996 97.9756
21267.333984 67.664 -34.3648
21267.700195 67.713 -166.0239
21268.066406 67.692 57.0539
21268.432617 67.731 -70.9139
21268.798828 67.997 156.1699
21269.165039 68.026 23.2131
21269.531250 67.530 -109.6073
21269.897461 67.204 119.3293
21270.263672 67.875 -15.5582
21270.629883 67.583 -146.2790
21270.996094 67.290 83.2152
21271.362305 67.145 -47.4807
21271.728516 66.975 179.4034
21272.094727 66.467 44.1660
21272.460938 66.670 -85.2973
21272.827148 67.098 141.8325
21273.193359 67.083 11.8384
21273.559570 66.258 -115.9422
21273.925781 66.046 107.6329
21274.291992 66.405 -19.7500
21274.658203 66.547 -154.3369
21275.024414 66.708 76.4307
21275.390625 66.695 -51.5543
21275.756836 66.529 173.7523
21276.123047 66.719 45.4864
21276.489258 66.668 -84.4082
21276.855469 66.532 142.0094
21277.221680 66.973 8.6719
21277.587891 66.826 -118.7169
21277.954102 67.407 106.6084
21278.320312 66.495 -23.9969
21278.686523 67.571 -157.8791
21279.052734 67.938 71.0447
21279.418945 67.838 -59.9568
21279.785156 67.982 167.7815
21280.151367 68.335 33.2396
21280.517578 68.571 -96.5864
21280.883789 68.541 130.9431
21281.250000 68.603 -2.1728
21281.616211 68.358 -135.3166
21281.982422 68.565 92.7423
21282.348633 68.500 -41.0249
21282.714844 68.758 -172.3111
21283.081055 68.659 53.3982
21283.447266 68.564 -81.1423
21283.813477 68.580 147.5824
21284.179688 68.570 15.7201
21284.545898 68.078 -116.6287
21284.912109 68.308 108.9004
21285.278320 68.568 -23.3123
21285.644531 67.998 -157.6110
21286.010742 67.986 71.1898
21286.376953 67.670 -60.3261
21286.743164 67.322 167.8665
21287.109375 67.138 33.3016
21287.475586 66.824 -96.1392
21287.841797 66.678 129.4942
21288.208008 66.574 -0.1610
21288.574219 66.772 -132.6183
21288.940430 66.151 97.9595
21289.306641 66.115 -33.0484
21289.672852 66.309 -164.3375
21290.039062 65.169 68.3435
21290.405273 65.887 -66.1951
21290.771484 65.552 165.7690
21291.137695 65.479 36.7724
21291.503906 66.042 -93.9786
21291.870117 65.742 127.7616
21292.236328 65.805 4.4038
21292.602539 65.595 -130.2286
21292.968750 65.983 101.0585
21293.334961 66.045 -31.3300
21293.701172 66.090 -165.3298
21294.067383 65.497 65.1801
21294.433594 66.061 -65.1965
21294.799805 66.377 163.4857
21295.166016 66.670 33.9776
21295.532227 66.859 -98.3155
21295.898438 66.869 130.3757
21296.264648 67.072 -5.7678
21296.630859 66.426 -133.3194
21296.997070 66.862 96.3891
21297.363281 67.143 -35.5931
21297.729492 66.468 -172.3717
21298.095703 67.111 56.7121
21298.461914 66.828 -74.9617
21298.828125 67.111 154.3698
21299.194336 67.323 23.2567
21299.560547 66.866 -108.4414
21299.926758 67.557 116.8553
21300.292969 67.119 -15.3591
21300.659180 67.253 -146.0039
21301.025391 67.204 81.7553
21301.391602 67.400 -47.2782
21301.757812 67.023 178.5572
21302.124023 66.960 47.8028
21302.490234 67.056 -84.9849
21302.856445 66.931 147.3754
21303.222656 67.206 12.6681
21303.588867 67.314 -120.8184
21303.955078 67.248 107.4402
21304.321289 67.038 -17.7304
21304.687500 67.489 -150.0630
21305.053711 67.256 74.2088
21305.419922 67.015 -58.8616
21305.786133 67.447 173.7598
21306.152344 67.437 39.0389
21306.518555 68.082 -88.8705
21306.884766 67.798 138.5140
21307.250977 67.640 5.2051
21307.617188 67.771 -123.9868
21307.983398 67.798 98.5298
21308.349609 67.971 -26.8788
21308.715820 68.057 -162.4475
21309.082031 68.109 63.8517
21309.448242 68.207 -67.2500
21309.814453 68.484 162.8143
21310.180664 68.144 28.7285
21310.546875 68.492 -101.2786
21310.913086 68.407 124.9326
21311.279297 68.393 -7.3605
21311.645508 68.105 -135.6664
21312.011719 68.496 88.9455
21312.377930 68.265 -43.7471
21312.744141 68.391 -175.8947
21313.110352 68.140 51.7118
21313.476562 68.212 -80.9580
21313.842773 68.284 148.0300
21314.208984 67.681 17.9199
21314.575195 67.917 -113.3777
21314.941406 68.354 115.0920
21315.307617 68.494 -16.3447
21315.673828 67.848 -148.6081
21316.040039 67.945 78.2410
21316.406250 67.729 -54.3628
21316.772461 68.103 178.2838
21317.138672 68.117 47.0797
21317.504883 68.261 -86.2066
21317.871094 68.232 145.0468
21318.237305 68.547 10.1061
21318.603516 68.535 -118.4952
21318.969727 68.370 111.3604
21319.335938 68.252 -22.1414
21319.702148 68.412 -156.6052
21320.068359 68.184 71.9573
21320.434570 68.870 -59.6706
21320.800781 68.924 169.6864
21321.166992 68.730 37.3903
21321.533203 68.841 -93.5690
21321.899414 69.317 134.8208
21322.265625 68.920 3.9223
21322.631836 69.153 -130.2111
21322.998047 69.209 97.2190
21323.364258 69.381 -34.5325
21323.730469 69.350 -165.0658
21324.096680 69.444 63.5195
21324.462891 69.610 -70.6159
21324.829102 69.628 158.2366
21325.195312 69.369 26.1294
21325.561523 69.854 -105.6708
21325.927734 69.711 122.4246
21326.293945 69.826 -9.7393
21326.660156 69.687 -143.9298
21327.026367 69.925 86.7495
21327.392578 69.917 -46.0678
21327.758789 69.726 178.6304
21328.125000 69.937 50.0879
21328.491211 69.648 -83.3413
21328.857422 70.069 145.9333
21329.223633 69.982 15.8780
21329.589844 69.853 -117.7359
21329.956055 70.494 112.0792
21330.322266 70.307 -21.6933
21330.688477 70.177 -153.6076
21331.054688 70.211 73.7270
21331.420898 70.254 -57.9456
21331.787109 70.565 172.1451
21332.153320 70.428 36.5915
21332.519531 70.432 -94.1835
21332.885742 70.433 132.4764
21333.251953 70.670 1.5923
21333.618164 70.709 -129.8523
21333.984375 70.781 97.1905
21334.350586 70.621 -36.3700
21334.716797 70.942 -167.7138
21335.083008 71.118 60.7455
21335.449219 70.994 -71.0035
21335.815430 71.114 157.0666
21336.181641 71.008 23.4495
21336.547852 71.221 -109.2775
21336.914062 71.090 118.8704
21337.280273 71.191 -12.6810
21337.646484 71.433 -144.4405
21338.012695 71.067 79.9811
21338.378906 71.068 -49.6356
21338.745117 71.154 177.2932
21339.111328 71.079 43.9062
21339.477539 70.913 -89.8792
21339.843750 70.549 139.5608
21340.209961 71.015 6.0353
21340.576172 70.323 -126.0293
21340.942383 70.602 102.9345
21341.308594 70.980 -27.9657
21341.674805 70.797 -161.3334
21342.041016 70.795 68.9367
21342.407227 70.198 -63.7405
21342.773438 70.500 163.3376
21343.139648 70.658 31.6262
21343.505859 70.529 -98.8569
21343.872070 70.727 129.0215
21344.238281 70.654 -1.2838
21344.604492 70.374 -135.4727
21344.970703 70.519 92.8989
21345.336914 70.650 -37.2803
21345.703125 70.476 -170.5055
21346.069336 70.664 57.0210
21346.435547 70.826 -72.5262
21346.801758 70.753 155.0405
21347.167969 70.829 21.1624
21347.534180 71.183 -109.9218
21347.900391 71.615 117.0102
21348.266602 71.412 -13.4420
21348.632812 71.239 -147.4191
21348.999023 71.138 81.1316
21349.365234 71.348 -51.0710
21349.731445 71.653 175.5652
21350.097656 71.780 43.0017
21350.463867 71.470 -89.8998
21350.830078 71.661 137.5317
21351.196289 71.770 5.2539
21351.562500 71.525 -129.8320
21351.928711 71.452 99.1905
21352.294922 71.488 -35.0161
21352.661133 71.350 -165.7479
21353.027344 71.338 59.0168
21353.393555 71.262 -74.5026
21353.759766 71.305 156.9620
21354.125977 70.702 20.3852
21354.492188 70.733 -109.1664
21354.858398 70.548 116.4417
21355.224609 70.459 -14.9302
21355.590820 70.161 -147.3268
21355.957031 70.077 81.5929
21356.323242 69.484 -53.6201
21356.689453 69.389 177.2009
21357.055664 69.494 45.1642
21357.421875 69.158 -86.6641
21357.788086 68.782 143.9392
21358.154297 68.666 13.9427
21358.520508 68.768 -117.7412
21358.886719 68.572 106.7966
21359.252930 68.691 -22.6298
21359.619141 68.632 -147.6334
21359.985352 67.824 75.3618
21360.351562 68.173 -54.2509
21360.717773 68.116 173.7243
21361.083984 67.967 44.7160
21361.450195 68.085 -84.5754
21361.816406 67.805 144.5718
21362.182617 68.737 12.8632
21362.548828 68.425 -119.8956
21362.915039 68.575 112.2568
21363.281250 68.511 -17.4792
21363.647461 68.850 -151.2433
21364.013672 68.838 79.1416
21364.379883 68.992 -51.4081
21364.746094 68.898 173.5186
21365.112305 69.248 42.5148
21365.478516 69.112 -86.6766
21365.844727 69.698 137.9709
21366.210938 69.646 7.8228
21366.577148 69.938 -124.1014
21366.943359 70.006 101.3075
21367.309570 70.316 -30.8617
21367.675781 69.872 -162.6361
21368.041992 70.436 65.6593
21368.408203 70.006 -68.8540
21368.774414 70.110 160.7790
21369.140625 70.151 28.0661
21369.506836 70.197 -104.5120
21369.873047 70.114 119.9896
21370.239258 70.309 -10.6244
21370.605469 70.588 -144.9471
21370.971680 70.260 83.5661
21371.337891 69.907 -48.5543
21371.704102 70.182 179.7469
21372.070312 69.721 48.5661
21372.436523 69.716 -84.6566
21372.802734 69.634 139.7245
21373.168945 69.804 7.6842
21373.535156 69.581 -122.1858
21373.901367 69.308 105.9127
21374.267578 69.156 -25.6066
