* Generated by rew_pipeline.py (source UUID 7e7ffd0f-409a-4ea4-9b14-d7aa3d850d0c, calibrated to its own SPL at 100 Hz)
* Measurement: R.filtered.clean-fdw6-peq
* Dated: 2026-Sep-13 14:43:17
* Note: ; Trace Arithmetic A times B A = R.nofdw.clean-fdw6-peq B = FRX-trimmed.clean-fdw6-peq
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
17271.057129 69.417 -82.0262
17271.240234 69.509 -147.9189
17271.423340 69.573 145.7569
17271.606445 69.548 79.1744
17271.789551 69.436 12.7060
17271.972656 69.291 -53.4434
17272.155762 69.176 -119.3783
17272.338867 69.115 174.6712
17272.521973 69.100 108.6198
17272.705078 69.125 42.5491
17272.888184 69.193 -23.4972
17273.071289 69.296 -89.6321
17273.254395 69.392 -155.9855
17273.437500 69.430 137.5089
17273.620605 69.387 71.1105
17273.803711 69.294 5.0304
17273.986816 69.207 -60.8271
17274.169922 69.158 -126.8448
17274.353027 69.120 166.6638
17274.536133 69.045 99.7775
17274.719238 68.919 32.9099
17274.902344 68.785 -33.5541
17275.085449 68.705 -99.6052
17275.268555 68.703 -165.6024
17275.451660 68.736 128.1265
17275.634766 68.740 61.6280
17275.817871 68.694 -4.7640
17276.000977 68.640 -70.8147
17276.184082 68.636 -136.6887
17276.367188 68.693 157.1626
17276.550293 68.752 90.4641
17276.733398 68.738 23.4214
17276.916504 68.626 -43.4165
17277.099609 68.462 -109.5676
17277.282715 68.332 -175.0141
17277.465820 68.288 119.7331
17277.648926 68.299 54.0638
17277.832031 68.284 -12.2189
17278.015137 68.187 -78.8256
17278.198242 68.021 -145.3018
17278.381348 67.855 148.5855
17278.564453 67.757 82.6674
17278.747559 67.738 16.5665
17278.930664 67.749 -49.8961
17279.113770 67.732 -116.5134
17279.296875 67.674 177.1149
17279.479980 67.613 111.2069
17279.663086 67.596 45.5451
17279.846191 67.621 -20.3927
17280.029297 67.616 -86.9764
17280.212402 67.498 -154.0883
17280.395508 67.230 138.8230
17280.578613 66.860 72.4047
17280.761719 66.509 6.9418
17280.944824 66.300 -57.9679
17281.127930 66.254 -123.1599
17281.311035 66.278 170.8448
17281.494141 66.257 104.2337
17281.677246 66.140 37.6320
17281.860352 65.961 -28.4059
17282.043457 65.796 -93.7730
17282.226562 65.697 -158.8325
17282.409668 65.655 135.9510
17282.592773 65.621 70.3981
17282.775879 65.563 4.6278
17282.958984 65.488 -61.2073
17283.142090 65.413 -127.1231
17283.325195 65.331 166.7553
17283.508301 65.208 100.4177
17283.691406 65.009 34.0975
17283.874512 64.738 -31.8270
17284.057617 64.443 -97.0871
17284.240723 64.201 -161.7678
17284.423828 64.059 133.6728
17284.606934 64.004 68.6933
17284.790039 63.976 3.0277
17284.973145 63.916 -63.1960
17285.156250 63.796 -129.5887
17285.339355 63.634 164.2768
17285.522461 63.477 98.6449
17285.705566 63.369 33.4481
17285.888672 63.314 -31.6072
17286.071777 63.263 -96.7458
17286.254883 63.154 -161.8841
17286.437988 62.964 133.3172
17286.621094 62.740 69.1287
17286.804199 62.563 5.3885
17286.987305 62.482 -58.5193
17287.170410 62.458 -123.1727
17287.353516 62.415 171.3922
17287.536621 62.309 105.6638
17287.719727 62.165 40.2428
17287.902832 62.043 -24.5608
17288.085938 61.979 -88.8077
17288.269043 61.957 -152.6459
17288.452148 61.945 143.9488
17288.635254 61.949 81.0303
17288.818359 62.003 18.3173
17289.001465 62.107 -44.8297
17289.184570 62.197 -108.9269
17289.367676 62.198 -173.9576
17289.550781 62.103 120.5060
17289.733887 61.980 54.8677
17289.916992 61.917 -10.7897
17290.100098 61.948 -76.5545
17290.283203 62.042 -142.2518
17290.466309 62.175 152.6568
17290.649414 62.393 88.5692
17290.832520 62.767 25.0932
17291.015625 63.271 -38.8408
17291.198730 63.744 -103.9867
17291.381836 64.017 -170.1438
17291.564941 64.029 123.5642
17291.748047 63.867 58.0250
17291.931152 63.726 -6.5634
17292.114258 63.769 -71.0154
17292.297363 63.990 -136.4368
17292.480469 64.254 156.8824
17292.663574 64.444 89.5908
17292.846680 64.542 22.6005
17293.029785 64.605 -43.5589
17293.212891 64.697 -108.9798
17293.395996 64.830 -174.1122
17293.579102 64.971 120.7033
17293.762207 65.094 55.3806
17293.945312 65.209 -10.1325
17294.128418 65.326 -76.0228
17294.311523 65.428 -142.4613
17294.494629 65.471 150.6736
17294.677734 65.436 83.8259
17294.860840 65.361 17.4640
17295.043945 65.320 -48.3301
17295.227051 65.360 -113.9876
17295.410156 65.446 179.9438
17295.593262 65.492 113.3331
17295.776367 65.451 46.5437
17295.959473 65.353 -19.9476
17296.142578 65.285 -86.0166
17296.325684 65.309 -152.0310
17296.508789 65.397 141.5535
17296.691895 65.463 74.7206
17296.875000 65.442 7.9481
17297.058105 65.346 -58.2046
17297.241211 65.247 -123.5967
17297.424316 65.200 171.3226
17297.607422 65.177 105.9335
17297.790527 65.096 40.0729
17297.973633 64.907 -25.8112
17298.156738 64.657 -91.0631
17298.339844 64.476 -155.4409
17298.522949 64.473 140.5363
17298.706055 64.629 76.0421
17298.889160 64.817 10.7880
17299.072266 64.925 -54.7791
17299.255371 64.937 -119.9768
17299.438477 64.921 175.5057
17299.621582 64.952 111.3340
17299.804688 65.035 46.8641
17299.987793 65.108 -18.2081
17300.170898 65.127 -83.6141
17300.354004 65.130 -148.8758
17300.537109 65.212 146.1362
17300.720215 65.436 80.9919
17300.903320 65.759 15.1453
17301.086426 66.062 -51.4515
17301.269531 66.255 -118.2751
17301.452637 66.334 175.3449
17301.635742 66.378 109.6973
17301.818848 66.471 44.4094
17302.001953 66.618 -21.2476
17302.185059 66.744 -87.6589
17302.368164 66.772 -154.5257
17302.551270 66.707 138.8481
17302.734375 66.647 72.9597
17302.917480 66.709 7.6059
17303.100586 66.920 -57.9976
17303.283691 67.179 -124.4366
17303.466797 67.350 168.4403
17303.649902 67.368 101.3250
17303.833008 67.275 34.9035
17304.016113 67.188 -30.6617
17304.199219 67.204 -95.9125
17304.382324 67.318 -161.6373
17304.565430 67.436 131.8410
17304.748535 67.473 64.8555
17304.931641 67.412 -1.9669
17305.114746 67.304 -68.1777
17305.297852 67.222 -133.7988
17305.480957 67.202 160.7464
17305.664062 67.217 95.0138
17305.847168 67.217 28.8559
17306.030273 67.170 -37.5912
17306.213379 67.086 -104.1169
17306.396484 66.995 -170.6020
17306.579590 66.919 122.9688
17306.762695 66.857 56.6104
17306.945801 66.797 -9.5757
17307.128906 66.728 -75.4246
17307.312012 66.657 -140.8248
17307.495117 66.601 154.1651
17307.678223 66.574 89.2972
17307.861328 66.567 24.2497
17308.044434 66.554 -41.1946
17308.227539 66.512 -107.0407
17308.410645 66.433 -173.1045
17308.593750 66.337 120.8719
17308.776855 66.254 55.0972
17308.959961 66.207 -10.3227
17309.143066 66.203 -75.3493
17309.326172 66.235 -139.9636
17309.509277 66.306 155.7915
17309.692383 66.421 91.7029
17309.875488 66.569 27.3860
17310.058594 66.706 -37.5018
17310.241699 66.773 -102.9952
17310.424805 66.742 -168.7557
17310.607910 66.646 125.7283
17310.791016 66.580 60.7793
17310.974121 66.640 -3.7612
17311.157227 66.853 -68.4163
17311.340332 67.150 -133.5582
17311.523438 67.431 160.9259
17311.706543 67.645 95.4676
17311.889648 67.807 30.4156
17312.072754 67.968 -34.2543
17312.255859 68.161 -98.9149
17312.438965 68.376 -163.9717
17312.622070 68.580 130.4195
17312.805176 68.756 64.3556
17312.988281 68.913 -1.9920
17313.171387 69.066 -68.5046
17313.354492 69.223 -135.0976
17313.537598 69.378 158.3583
17313.720703 69.531 92.0293
17313.903809 69.700 25.9915
17314.086914 69.904 -39.8898
17314.270020 70.136 -105.9051
17314.453125 70.359 -172.2740
17314.636230 70.527 121.0394
17314.819336 70.622 54.2938
17315.002441 70.671 -12.2423
17315.185547 70.728 -78.5287
17315.368652 70.835 -144.8242
17315.551758 70.982 148.5123
17315.734863 71.118 81.3289
17315.917969 71.192 13.8109
17316.101074 71.193 -53.6406
17316.284180 71.156 -120.6582
17316.467285 71.153 172.8510
17316.650391 71.237 106.6200
17316.833496 71.408 40.2070
17317.016602 71.610 -26.6694
17317.199707 71.766 -93.9407
17317.382812 71.825 -161.2560
17317.565918 71.786 131.8129
17317.749023 71.692 65.5401
17317.932129 71.614 -0.1413
17318.115234 71.601 -65.6589
17318.298340 71.650 -131.5527
17318.481445 71.708 161.8817
17318.664551 71.719 94.7555
17318.847656 71.661 27.4718
17319.030762 71.564 -39.5322
17319.213867 71.485 -106.0463
17319.396973 71.477 -172.2104
17319.580078 71.539 121.6241
17319.763184 71.621 55.2089
17319.946289 71.661 -11.4092
17320.129395 71.626 -77.9631
17320.312500 71.534 -144.1968
17320.495605 71.432 149.9274
17320.678711 71.359 84.1928
17320.861816 71.324 18.3091
17321.044922 71.301 -47.8517
17321.228027 71.271 -114.1882
17321.411133 71.233 179.4984
17321.594238 71.205 113.3328
17321.777344 71.198 47.3061
17321.960449 71.209 -18.6454
17322.143555 71.228 -84.5444
17322.326660 71.248 -150.3841
17322.509766 71.275 143.7805
17322.692871 71.305 77.8044
17322.875977 71.318 11.5643
17323.059082 71.286 -54.8919
17323.242188 71.197 -121.3333
17323.425293 71.081 172.4838
17323.608398 70.989 106.5915
17323.791504 70.953 40.7605
17323.974609 70.957 -25.2650
17324.157715 70.956 -91.4706
17324.340820 70.928 -157.5528
17324.523926 70.901 136.7874
17324.707031 70.927 71.5100
17324.890137 71.024 6.2217
17325.073242 71.144 -59.4282
17325.256348 71.218 -125.3810
17325.439453 71.220 168.7550
17325.622559 71.199 103.2804
17325.805664 71.229 38.0297
17325.988770 71.331 -27.5390
17326.171875 71.446 -93.7915
17326.354980 71.503 -160.5305
17326.538086 71.488 132.8203
17326.721191 71.470 66.6899
17326.904297 71.534 0.9354
17327.087402 71.694 -65.0209
17327.270508 71.868 -131.5474
17327.453613 71.961 161.5951
17327.636719 71.953 95.0069
17327.819824 71.914 29.0694
17328.002930 71.937 -36.4818
17328.186035 72.037 -102.3573
17328.369141 72.133 -168.9791
17328.552246 72.133 123.9421
17328.735352 72.030 57.1211
17328.918457 71.915 -8.9432
17329.101562 71.902 -74.4798
17329.284668 72.016 -140.2799
17329.467773 72.159 153.1185
17329.650879 72.216 85.9265
17329.833984 72.147 18.8224
17330.017090 72.016 -47.6564
17330.200195 71.926 -113.5705
17330.383301 71.927 -179.5045
17330.566406 71.973 114.0527
17330.749512 71.988 47.1761
17330.932617 71.947 -19.6582
17331.115723 71.894 -86.0759
17331.298828 71.889 -152.1516
17331.481934 71.939 141.7161
17331.665039 71.989 75.2647
17331.848145 71.978 8.6232
17332.031250 71.894 -57.8712
17332.214355 71.777 -124.0306
17332.397461 71.675 170.0059
17332.580566 71.600 103.9440
17332.763672 71.529 37.6589
17332.946777 71.444 -28.7119
17333.129883 71.363 -94.9858
17333.312988 71.313 -161.1836
17333.496094 71.295 132.4956
17333.679199 71.264 65.9548
17333.862305 71.178 -0.6040
17334.045410 71.034 -66.8067
17334.228516 70.890 -132.4539
17334.411621 70.810 162.2215
17334.594727 70.802 96.7097
17334.777832 70.811 30.7038
17334.960938 70.769 -35.6229
17335.144043 70.663 -101.8010
17335.327148 70.540 -167.4838
17335.510254 70.466 127.2435
17335.693359 70.460 61.9448
17335.876465 70.471 -3.7334
17336.059570 70.429 -69.7326
17336.242676 70.304 -135.6581
17336.425781 70.132 158.8874
17336.608887 69.992 93.9702
17336.791992 69.945 29.2337
17336.975098 69.987 -35.8234
17337.158203 70.060 -101.4352
17337.341309 70.101 -167.4288
17337.524414 70.089 126.5863
17337.707520 70.050 60.9114
17337.890625 70.031 -4.4584
17338.073730 70.052 -69.8162
17338.256836 70.091 -135.4725
17338.439941 70.098 158.5289
17338.623047 70.046 92.4508
17338.806152 69.958 26.6504
17338.989258 69.898 -38.7176
17339.172363 69.924 -103.8489
17339.355469 70.042 -169.1167
17339.538574 70.204 125.2762
17339.721680 70.356 59.4406
17339.904785 70.474 -6.3724
17340.087891 70.564 -72.0265
17340.270996 70.637 -137.5861
17340.454102 70.681 156.8271
17340.637207 70.682 91.2242
17340.820312 70.646 25.7555
17341.003418 70.623 -39.4960
17341.186523 70.669 -104.7206
17341.369629 70.805 -170.3153
17341.552734 70.994 123.4469
17341.735840 71.176 56.6556
17341.918945 71.315 -10.3227
17342.102051 71.412 -77.1141
17342.285156 71.489 -143.5453
17342.468262 71.561 150.3444
17342.651367 71.623 84.4533
17342.834473 71.665 18.7431
17343.017578 71.696 -46.7938
17343.200684 71.738 -112.2605
17343.383789 71.807 -177.8907
17343.566895 71.897 116.0845
17343.750000 71.984 49.6018
17343.933105 72.053 -17.2163
17344.116211 72.108 -84.1844
17344.299316 72.160 -151.1756
17344.482422 72.213 141.8662
17344.665527 72.262 74.9999
17344.848633 72.300 8.3223
17345.031738 72.336 -58.1029
17345.214844 72.389 -124.3537
17345.397949 72.461 169.3538
17345.581055 72.531 102.8190
17345.764160 72.569 36.0171
17345.947266 72.559 -30.8988
17346.130371 72.513 -97.7443
17346.313477 72.460 -164.4570
17346.496582 72.419 128.8908
17346.679688 72.385 62.2239
17346.862793 72.346 -4.4131
17347.045898 72.302 -70.8925
17347.229004 72.274 -137.1673
17347.412109 72.283 156.6181
17347.595215 72.324 90.2173
17347.778320 72.360 23.4944
17347.961426 72.356 -43.4612
17348.144531 72.298 -110.4202
17348.327637 72.198 -177.1869
17348.510742 72.081 116.2959
17348.693848 71.955 49.9837
17348.876953 71.821 -16.1607
17349.060059 71.678 -82.1335
17349.243164 71.540 -147.9667
17349.426270 71.416 146.1993
17349.609375 71.300 80.1875
17349.792480 71.171 13.9506
17349.975586 71.016 -52.3584
17350.158691 70.857 -118.5175
17350.341797 70.740 175.5363
17350.524902 70.698 109.6130
17350.708008 70.717 43.4510
17350.891113 70.744 -23.0047
17351.074219 70.736 -89.5408
17351.257324 70.689 -155.8760
17351.440430 70.627 138.0891
17351.623535 70.569 72.2108
17351.806641 70.507 6.2978
17351.989746 70.413 -59.6476
17352.172852 70.289 -125.4176
17352.355957 70.176 169.1525
17352.539062 70.133 103.9161
17352.722168 70.175 38.4456
17352.905273 70.252 -27.5963
17353.088379 70.284 -94.1392
17353.271484 70.227 -160.7531
17353.454590 70.098 133.0424
17353.637695 69.966 67.4389
17353.820801 69.897 2.1829
17354.003906 69.904 -63.2322
17354.187012 69.939 -129.1561
17354.370117 69.938 164.4535
17354.553223 69.868 97.9372
17354.736328 69.739 31.6831
17354.919434 69.597 -34.1014
17355.102539 69.492 -99.4968
17355.285645 69.445 -164.7982
17355.468750 69.437 129.6938
17355.651855 69.432 63.8479
17355.834961 69.401 -2.2765
17356.018066 69.334 -68.5243
17356.201172 69.244 -134.7478
17356.384277 69.150 159.1525
17356.567383 69.070 93.2410
17356.750488 69.021 27.5539
17356.933594 69.020 -37.9510
17357.116699 69.070 -103.4487
17357.299805 69.143 -169.1900
17357.482910 69.181 124.6904
17357.666016 69.118 58.3460
17357.849121 68.927 -7.7852
17358.032227 68.649 -73.2018
17358.215332 68.397 -137.7310
17358.398438 68.286 158.1429
17358.581543 68.340 93.4943
17358.764648 68.464 27.7052
17358.947754 68.528 -39.0745
17359.130859 68.463 -106.1272
17359.313965 68.287 -172.6421
17359.497070 68.090 121.8293
17359.680176 67.978 57.0858
17359.863281 67.984 -7.5711
17360.046387 68.050 -72.7457
17360.229492 68.081 -138.5025
17360.412598 68.026 155.5560
17360.595703 67.908 89.9098
17360.778809 67.804 24.7430
17360.961914 67.785 -40.2185
17361.145020 67.856 -105.4816
17361.328125 67.959 -171.3282
17361.511230 68.022 122.4110
17361.694336 68.024 56.1832
17361.877441 68.000 -9.6542
17362.060547 68.010 -75.1205
17362.243652 68.078 -140.5703
17362.426758 68.165 153.6871
17362.609863 68.211 87.7152
17362.792969 68.194 21.8773
17362.976074 68.153 -43.5413
17363.159180 68.145 -108.6666
17363.342285 68.179 -173.9551
17363.525391 68.200 120.2857
17363.708496 68.139 54.2391
17363.891602 67.995 -11.5924
17364.074707 67.847 -76.8995
17364.257812 67.789 -141.9689
17364.440918 67.829 152.5392
17364.624023 67.881 86.3295
17364.807129 67.857 19.8471
17364.990234 67.763 -46.0959
17365.173340 67.706 -111.0757
17365.356445 67.798 -175.5874
17365.539551 68.014 119.3744
17365.722656 68.206 53.3854
17365.905762 68.243 -13.0147
17366.088867 68.120 -78.8428
17366.271973 67.970 -143.5001
17366.455078 67.958 152.5899
17366.638184 68.121 88.2758
17366.821289 68.335 22.8537
17367.004395 68.469 -43.3682
17367.187500 68.490 -109.5810
17367.370605 68.475 -175.2512
17367.553711 68.520 119.4547
17367.736816 68.641 53.9275
17367.919922 68.770 -12.1965
17368.103027 68.837 -78.7138
17368.286133 68.836 -145.1493
17368.469238 68.830 148.7621
17368.652344 68.879 82.8507
17368.835449 68.986 16.7436
17369.018555 69.101 -49.7037
17369.201660 69.174 -116.2626
17369.384766 69.199 177.4365
17369.567871 69.214 111.5788
17369.750977 69.257 46.0202
17369.934082 69.332 -19.5699
17370.117188 69.410 -85.4336
17370.300293 69.453 -151.5862
17370.483398 69.449 142.1172
17370.666504 69.409 75.8379
17370.849609 69.364 9.6465
17371.032715 69.342 -56.5096
17371.215820 69.351 -122.7575
17371.398926 69.377 170.8141
17371.582031 69.391 104.2706
17371.765137 69.377 37.8456
17371.948242 69.353 -28.2000
17372.131348 69.367 -93.8205
17372.314453 69.456 -159.3171
17372.497559 69.598 134.8652
17372.680664 69.719 68.5501
17372.863770 69.749 2.0248
17373.046875 69.680 -64.1646
17373.229980 69.580 -129.6564
17373.413086 69.542 165.3414
17373.596191 69.593 100.1471
17373.779297 69.664 34.2332
17373.962402 69.658 -32.2878
17374.145508 69.544 -98.8009
17374.328613 69.389 -164.7178
17374.511719 69.314 129.9887
17374.694824 69.392 64.6871
17374.877930 69.578 -1.3262
17375.061035 69.757 -68.1781
17375.244141 69.841 -135.4062
17375.427246 69.820 157.6143
17375.610352 69.744 91.2591
17375.793457 69.681 25.4727
17375.976562 69.660 -40.0990
17376.159668 69.669 -105.7873
17376.342773 69.678 -171.6954
17376.525879 69.669 122.2524
17376.708984 69.649 56.1541
17376.892090 69.628 -9.9643
17377.075195 69.611 -76.1356
17377.258301 69.588 -142.3897
17377.441406 69.546 151.2977
17377.624512 69.474 85.0192
17377.807617 69.377 18.9011
17377.990723 69.283 -46.9860
17378.173828 69.230 -112.7379
17378.356934 69.239 -178.6311
17378.540039 69.291 115.0535
17378.723145 69.333 48.2766
17378.906250 69.322 -18.6846
17379.089355 69.253 -85.4124
17379.272461 69.166 -151.6534
17379.455566 69.106 142.4715
17379.638672 69.079 76.5740
17379.821777 69.039 10.3675
17380.004883 68.934 -56.0844
17380.187988 68.754 -122.4731
17380.371094 68.543 171.4449
17380.554199 68.360 105.6339
17380.737305 68.231 39.8764
17380.920410 68.141 -25.9191
17381.103516 68.071 -91.5921
17381.286621 68.035 -156.9567
17381.469727 68.057 137.8916
17381.652832 68.125 72.6001
17381.835938 68.172 6.9372
17382.019043 68.133 -58.9315
17382.202148 68.000 -124.5868
17382.385254 67.837 170.2286
17382.568359 67.727 105.3044
17382.751465 67.689 40.1378
17382.934570 67.675 -25.5276
17383.117676 67.629 -91.4402
17383.300781 67.549 -157.1227
17383.483887 67.483 137.6574
17383.666992 67.469 72.7085
17383.850098 67.489 7.7117
17384.033203 67.496 -57.3880
17384.216309 67.483 -122.4124
17384.399414 67.493 172.6632
17384.582520 67.563 107.4966
17384.765625 67.663 41.7007
17384.948730 67.721 -24.6489
17385.131836 67.700 -90.9540
17385.314941 67.650 -156.5626
17385.498047 67.677 138.6157
17385.681152 67.834 73.9601
17385.864258 68.052 8.7930
17386.047363 68.211 -56.9090
17386.230469 68.256 -122.5936
17386.413574 68.240 172.2341
17386.596680 68.270 107.4566
17386.779785 68.389 42.4233
17386.962891 68.543 -23.3311
17387.145996 68.657 -89.6081
17387.329102 68.729 -155.8383
17387.512207 68.826 138.2704
17387.695312 69.001 72.4019
17387.878418 69.213 6.0172
17388.061523 69.350 -60.9679
17388.244629 69.332 -128.0076
17388.427734 69.184 165.6519
17388.610840 69.037 100.3148
17388.793945 69.023 35.4007
17388.977051 69.153 -30.1393
17389.160156 69.311 -96.8250
17389.343262 69.381 -164.2726
17389.526367 69.334 128.3591
17389.709473 69.235 61.7405
17389.892578 69.187 -4.0459
17390.075684 69.241 -69.4704
17390.258789 69.367 -135.0716
17390.441895 69.496 158.9595
17390.625000 69.579 92.7454
17390.808105 69.609 26.4535
17390.991211 69.601 -39.8643
17391.174316 69.564 -106.2375
17391.357422 69.495 -172.6677
17391.540527 69.393 120.9211
17391.723633 69.264 54.6472
17391.906738 69.120 -11.3835
17392.089844 68.982 -77.1167
17392.272949 68.873 -142.5983
17392.456055 68.816 151.9794
17392.639160 68.805 86.3290
17392.822266 68.803 20.2591
17393.005371 68.762 -46.1403
17393.188477 68.665 -112.5205
17393.371582 68.543 -178.5273
17393.554688 68.459 115.8898
17393.737793 68.447 50.4134
17393.920898 68.473 -15.3099
