* Measurement data measured by REW V5.40 beta 133
* Source: 
* Format: 
* Dated: Sep 10, 2026, 1:32:15 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 71.3 dB
* Note: ; Copy of RMS Average 1
* Measurement: LR.RMS
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 1.0986328 Hz
*
* Freq(Hz) SPL(dB)
17092.529297 68.886
17092.895508 68.886
17093.261719 68.886
17093.627930 68.886
17093.994141 68.886
17094.360352 68.886
17094.726562 68.886
17095.092773 68.886
17095.458984 68.886
17095.825195 68.886
17096.191406 68.886
17096.557617 68.886
17096.923828 68.886
17097.290039 68.886
17097.656250 68.886
17098.022461 68.886
17098.388672 68.886
17098.754883 68.886
17099.121094 68.886
17099.487305 68.886
17099.853516 68.886
17100.219727 68.886
17100.585938 68.885
17100.952148 68.886
17101.318359 68.885
17101.684570 68.885
17102.050781 68.885
17102.416992 68.885
17102.783203 68.885
17103.149414 68.885
17103.515625 68.885
17103.881836 68.885
17104.248047 68.885
17104.614258 68.885
17104.980469 68.885
17105.346680 68.885
17105.712891 68.885
17106.079102 68.885
17106.445312 68.885
17106.811523 68.885
17107.177734 68.885
17107.543945 68.885
17107.910156 68.885
17108.276367 68.885
17108.642578 68.885
17109.008789 68.885
17109.375000 68.885
17109.741211 68.885
17110.107422 68.885
17110.473633 68.885
17110.839844 68.885
17111.206055 68.885
17111.572266 68.884
17111.938477 68.884
17112.304688 68.884
17112.670898 68.884
17113.037109 68.884
17113.403320 68.884
17113.769531 68.884
17114.135742 68.884
17114.501953 68.884
17114.868164 68.884
17115.234375 68.884
17115.600586 68.884
17115.966797 68.884
17116.333008 68.884
17116.699219 68.884
17117.065430 68.884
17117.431641 68.884
17117.797852 68.884
17118.164062 68.884
17118.530273 68.884
17118.896484 68.884
17119.262695 68.884
17119.628906 68.884
17119.995117 68.884
17120.361328 68.884
17120.727539 68.884
17121.093750 68.884
17121.459961 68.883
17121.826172 68.883
17122.192383 68.883
17122.558594 68.883
17122.924805 68.883
17123.291016 68.883
17123.657227 68.883
17124.023438 68.883
17124.389648 68.883
17124.755859 68.883
17125.122070 68.883
17125.488281 68.883
17125.854492 68.883
17126.220703 68.883
17126.586914 68.883
17126.953125 68.883
17127.319336 68.883
17127.685547 68.883
17128.051758 68.883
17128.417969 68.883
17128.784180 68.883
17129.150391 68.883
17129.516602 68.883
17129.882812 68.883
17130.249023 68.883
17130.615234 68.883
17130.981445 68.883
17131.347656 68.883
17131.713867 68.883
17132.080078 68.882
17132.446289 68.882
17132.812500 68.882
17133.178711 68.882
17133.544922 68.882
17133.911133 68.882
17134.277344 68.882
17134.643555 68.882
17135.009766 68.882
17135.375977 68.882
17135.742188 68.882
17136.108398 68.882
17136.474609 68.882
17136.840820 68.882
17137.207031 68.882
17137.573242 68.882
17137.939453 68.882
17138.305664 68.882
17138.671875 68.882
17139.038086 68.882
17139.404297 68.882
17139.770508 68.882
17140.136719 68.882
17140.502930 68.882
17140.869141 68.882
17141.235352 68.882
17141.601562 68.882
17141.967773 68.882
17142.333984 68.881
17142.700195 68.881
17143.066406 68.881
17143.432617 68.881
17143.798828 68.881
17144.165039 68.881
17144.531250 68.881
17144.897461 68.881
17145.263672 68.881
17145.629883 68.881
17145.996094 68.881
17146.362305 68.881
17146.728516 68.881
17147.094727 68.881
17147.460938 68.881
17147.827148 68.881
17148.193359 68.881
17148.559570 68.881
17148.925781 68.881
17149.291992 68.881
17149.658203 68.881
17150.024414 68.881
17150.390625 68.881
17150.756836 68.881
17151.123047 68.881
17151.489258 68.881
17151.855469 68.881
17152.221680 68.881
17152.587891 68.881
17152.954102 68.881
17153.320312 68.880
17153.686523 68.880
17154.052734 68.880
17154.418945 68.880
17154.785156 68.880
17155.151367 68.880
17155.517578 68.880
17155.883789 68.880
17156.250000 68.880
17156.616211 68.880
17156.982422 68.880
17157.348633 68.880
17157.714844 68.880
17158.081055 68.880
17158.447266 68.880
17158.813477 68.880
17159.179688 68.880
17159.545898 68.880
17159.912109 68.880
17160.278320 68.880
17160.644531 68.880
17161.010742 68.880
17161.376953 68.880
17161.743164 68.880
17162.109375 68.880
17162.475586 68.880
17162.841797 68.880
17163.208008 68.880
17163.574219 68.880
17163.940430 68.879
17164.306641 68.879
17164.672852 68.879
17165.039062 68.879
17165.405273 68.879
17165.771484 68.879
17166.137695 68.879
17166.503906 68.879
17166.870117 68.879
17167.236328 68.879
17167.602539 68.879
17167.968750 68.879
17168.334961 68.879
17168.701172 68.879
17169.067383 68.879
17169.433594 68.879
17169.799805 68.879
17170.166016 68.879
17170.532227 68.879
17170.898438 68.879
17171.264648 68.879
17171.630859 68.879
17171.997070 68.879
17172.363281 68.879
17172.729492 68.879
17173.095703 68.879
17173.461914 68.879
17173.828125 68.879
17174.194336 68.879
17174.560547 68.878
17174.926758 68.878
17175.292969 68.878
17175.659180 68.878
17176.025391 68.878
17176.391602 68.878
17176.757812 68.878
17177.124023 68.878
17177.490234 68.878
17177.856445 68.878
17178.222656 68.878
17178.588867 68.878
17178.955078 68.878
17179.321289 68.878
17179.687500 68.878
17180.053711 68.878
17180.419922 68.878
17180.786133 68.878
17181.152344 68.878
17181.518555 68.878
17181.884766 68.878
17182.250977 68.878
17182.617188 68.878
17182.983398 68.878
17183.349609 68.878
17183.715820 68.878
17184.082031 68.878
17184.448242 68.878
17184.814453 68.878
17185.180664 68.878
17185.546875 68.877
17185.913086 68.877
17186.279297 68.877
17186.645508 68.877
17187.011719 68.877
17187.377930 68.877
17187.744141 68.877
17188.110352 68.877
17188.476562 68.877
17188.842773 68.877
17189.208984 68.877
17189.575195 68.877
17189.941406 68.877
17190.307617 68.877
17190.673828 68.877
17191.040039 68.877
17191.406250 68.877
17191.772461 68.877
17192.138672 68.877
17192.504883 68.877
17192.871094 68.877
17193.237305 68.877
17193.603516 68.877
17193.969727 68.877
17194.335938 68.877
17194.702148 68.877
17195.068359 68.877
17195.434570 68.877
17195.800781 68.877
17196.166992 68.877
17196.533203 68.876
17196.899414 68.876
17197.265625 68.876
17197.631836 68.876
17197.998047 68.876
17198.364258 68.876
17198.730469 68.876
17199.096680 68.876
17199.462891 68.876
17199.829102 68.876
17200.195312 68.876
17200.561523 68.876
17200.927734 68.876
17201.293945 68.876
17201.660156 68.876
17202.026367 68.876
17202.392578 68.876
17202.758789 68.876
17203.125000 68.876
17203.491211 68.876
17203.857422 68.876
17204.223633 68.876
17204.589844 68.876
17204.956055 68.876
17205.322266 68.876
17205.688477 68.876
17206.054688 68.876
17206.420898 68.876
17206.787109 68.876
17207.153320 68.876
17207.519531 68.875
17207.885742 68.875
17208.251953 68.875
17208.618164 68.875
17208.984375 68.875
17209.350586 68.875
17209.716797 68.875
17210.083008 68.875
17210.449219 68.875
17210.815430 68.875
17211.181641 68.875
17211.547852 68.875
17211.914062 68.875
17212.280273 68.875
17212.646484 68.875
17213.012695 68.875
17213.378906 68.875
17213.745117 68.875
17214.111328 68.875
17214.477539 68.875
17214.843750 68.875
17215.209961 68.875
17215.576172 68.875
17215.942383 68.875
17216.308594 68.875
17216.674805 68.875
17217.041016 68.875
17217.407227 68.875
17217.773438 68.875
17218.139648 68.875
17218.505859 68.874
17218.872070 68.874
17219.238281 68.874
17219.604492 68.874
17219.970703 68.874
17220.336914 68.874
17220.703125 68.874
17221.069336 68.874
17221.435547 68.874
17221.801758 68.874
17222.167969 68.874
17222.534180 68.874
17222.900391 68.874
17223.266602 68.874
17223.632812 68.874
17223.999023 68.874
17224.365234 68.874
17224.731445 68.874
17225.097656 68.874
17225.463867 68.874
17225.830078 68.874
17226.196289 68.874
17226.562500 68.874
17226.928711 68.874
17227.294922 68.874
17227.661133 68.874
17228.027344 68.874
17228.393555 68.874
17228.759766 68.874
17229.125977 68.874
17229.492188 68.874
17229.858398 68.874
17230.224609 68.873
17230.590820 68.873
17230.957031 68.873
17231.323242 68.873
17231.689453 68.873
17232.055664 68.873
17232.421875 68.873
17232.788086 68.873
17233.154297 68.873
17233.520508 68.873
17233.886719 68.873
17234.252930 68.873
17234.619141 68.873
17234.985352 68.873
17235.351562 68.873
17235.717773 68.873
17236.083984 68.873
17236.450195 68.873
17236.816406 68.873
17237.182617 68.873
17237.548828 68.873
17237.915039 68.873
17238.281250 68.873
17238.647461 68.873
17239.013672 68.873
17239.379883 68.873
17239.746094 68.873
17240.112305 68.873
17240.478516 68.873
17240.844727 68.873
17241.210938 68.873
17241.577148 68.872
17241.943359 68.872
17242.309570 68.872
17242.675781 68.872
17243.041992 68.872
17243.408203 68.872
17243.774414 68.872
17244.140625 68.872
17244.506836 68.872
17244.873047 68.872
17245.239258 68.872
17245.605469 68.872
17245.971680 68.872
17246.337891 68.872
17246.704102 68.872
17247.070312 68.872
17247.436523 68.872
17247.802734 68.872
17248.168945 68.872
17248.535156 68.872
17248.901367 68.872
17249.267578 68.872
17249.633789 68.872
17250.000000 68.872
17250.366211 68.872
17250.732422 68.872
17251.098633 68.872
17251.464844 68.872
17251.831055 68.872
17252.197266 68.872
17252.563477 68.871
17252.929688 68.872
17253.295898 68.871
17253.662109 68.871
17254.028320 68.871
17254.394531 68.871
17254.760742 68.871
17255.126953 68.871
17255.493164 68.871
17255.859375 68.871
17256.225586 68.871
17256.591797 68.871
17256.958008 68.871
17257.324219 68.871
17257.690430 68.871
17258.056641 68.871
17258.422852 68.871
17258.789062 68.871
17259.155273 68.871
17259.521484 68.871
17259.887695 68.871
17260.253906 68.871
17260.620117 68.871
17260.986328 68.871
17261.352539 68.871
17261.718750 68.871
17262.084961 68.871
17262.451172 68.871
17262.817383 68.871
17263.183594 68.871
17263.549805 68.871
17263.916016 68.871
17264.282227 68.871
17264.648438 68.870
17265.014648 68.871
17265.380859 68.870
17265.747070 68.870
17266.113281 68.870
17266.479492 68.870
17266.845703 68.870
17267.211914 68.870
17267.578125 68.870
17267.944336 68.870
17268.310547 68.870
17268.676758 68.870
17269.042969 68.870
17269.409180 68.870
17269.775391 68.870
17270.141602 68.870
17270.507812 68.870
17270.874023 68.870
17271.240234 68.870
17271.606445 68.870
17271.972656 68.870
17272.338867 68.870
17272.705078 68.870
17273.071289 68.870
17273.437500 68.870
17273.803711 68.870
17274.169922 68.870
17274.536133 68.870
17274.902344 68.870
17275.268555 68.870
17275.634766 68.870
17276.000977 68.870
17276.367188 68.869
17276.733398 68.869
17277.099609 68.870
17277.465820 68.869
17277.832031 68.869
17278.198242 68.869
17278.564453 68.869
17278.930664 68.869
17279.296875 68.869
17279.663086 68.869
17280.029297 68.869
17280.395508 68.869
17280.761719 68.869
17281.127930 68.869
17281.494141 68.869
17281.860352 68.869
17282.226562 68.869
17282.592773 68.869
17282.958984 68.869
17283.325195 68.869
17283.691406 68.869
17284.057617 68.869
17284.423828 68.869
17284.790039 68.869
17285.156250 68.869
17285.522461 68.869
17285.888672 68.869
17286.254883 68.869
17286.621094 68.869
17286.987305 68.869
17287.353516 68.869
17287.719727 68.869
17288.085938 68.869
17288.452148 68.868
17288.818359 68.869
17289.184570 68.868
17289.550781 68.868
17289.916992 68.868
17290.283203 68.868
17290.649414 68.868
17291.015625 68.868
17291.381836 68.868
17291.748047 68.868
17292.114258 68.868
17292.480469 68.868
17292.846680 68.868
17293.212891 68.868
17293.579102 68.868
17293.945312 68.868
17294.311523 68.868
17294.677734 68.868
17295.043945 68.868
17295.410156 68.868
17295.776367 68.868
17296.142578 68.868
17296.508789 68.868
17296.875000 68.868
17297.241211 68.868
17297.607422 68.868
17297.973633 68.868
17298.339844 68.868
17298.706055 68.868
17299.072266 68.868
17299.438477 68.868
17299.804688 68.868
17300.170898 68.868
17300.537109 68.868
17300.903320 68.868
17301.269531 68.867
17301.635742 68.867
17302.001953 68.867
17302.368164 68.867
17302.734375 68.867
17303.100586 68.867
17303.466797 68.867
17303.833008 68.867
17304.199219 68.867
17304.565430 68.867
17304.931641 68.867
17305.297852 68.867
17305.664062 68.867
17306.030273 68.867
17306.396484 68.867
17306.762695 68.867
17307.128906 68.867
17307.495117 68.867
17307.861328 68.867
17308.227539 68.867
17308.593750 68.867
17308.959961 68.867
17309.326172 68.867
17309.692383 68.867
17310.058594 68.867
17310.424805 68.867
17310.791016 68.867
17311.157227 68.867
17311.523438 68.867
17311.889648 68.867
17312.255859 68.867
17312.622070 68.867
17312.988281 68.867
17313.354492 68.867
17313.720703 68.866
17314.086914 68.866
17314.453125 68.866
17314.819336 68.866
17315.185547 68.866
17315.551758 68.866
17315.917969 68.866
17316.284180 68.866
17316.650391 68.866
17317.016602 68.866
17317.382812 68.866
17317.749023 68.866
17318.115234 68.866
17318.481445 68.866
17318.847656 68.866
17319.213867 68.866
17319.580078 68.866
17319.946289 68.866
17320.312500 68.866
17320.678711 68.866
17321.044922 68.866
17321.411133 68.866
17321.777344 68.866
17322.143555 68.866
17322.509766 68.866
17322.875977 68.866
17323.242188 68.866
17323.608398 68.866
17323.974609 68.866
17324.340820 68.866
17324.707031 68.866
17325.073242 68.866
17325.439453 68.866
17325.805664 68.866
17326.171875 68.865
17326.538086 68.865
17326.904297 68.865
17327.270508 68.865
17327.636719 68.865
17328.002930 68.865
17328.369141 68.865
17328.735352 68.865
17329.101562 68.865
17329.467773 68.865
17329.833984 68.865
17330.200195 68.865
17330.566406 68.865
17330.932617 68.865
17331.298828 68.865
17331.665039 68.865
17332.031250 68.865
17332.397461 68.865
17332.763672 68.865
17333.129883 68.865
17333.496094 68.865
17333.862305 68.865
17334.228516 68.865
17334.594727 68.865
17334.960938 68.865
17335.327148 68.865
17335.693359 68.865
17336.059570 68.865
17336.425781 68.865
17336.791992 68.865
17337.158203 68.865
17337.524414 68.865
17337.890625 68.865
17338.256836 68.865
17338.623047 68.864
17338.989258 68.865
17339.355469 68.864
17339.721680 68.864
17340.087891 68.864
17340.454102 68.864
17340.820312 68.864
17341.186523 68.864
17341.552734 68.864
17341.918945 68.864
17342.285156 68.864
17342.651367 68.864
17343.017578 68.864
17343.383789 68.864
17343.750000 68.864
17344.116211 68.864
17344.482422 68.864
17344.848633 68.864
17345.214844 68.864
17345.581055 68.864
17345.947266 68.864
17346.313477 68.864
17346.679688 68.864
17347.045898 68.864
17347.412109 68.864
17347.778320 68.864
17348.144531 68.864
17348.510742 68.864
17348.876953 68.864
17349.243164 68.864
17349.609375 68.864
17349.975586 68.864
17350.341797 68.864
17350.708008 68.864
17351.074219 68.864
17351.440430 68.864
17351.806641 68.864
17352.172852 68.863
17352.539062 68.863
17352.905273 68.863
17353.271484 68.863
17353.637695 68.863
17354.003906 68.863
17354.370117 68.863
17354.736328 68.863
17355.102539 68.863
17355.468750 68.863
17355.834961 68.863
17356.201172 68.863
17356.567383 68.863
17356.933594 68.863
17357.299805 68.863
17357.666016 68.863
17358.032227 68.863
17358.398438 68.863
17358.764648 68.863
17359.130859 68.863
17359.497070 68.863
17359.863281 68.863
17360.229492 68.863
17360.595703 68.863
17360.961914 68.863
17361.328125 68.863
17361.694336 68.863
17362.060547 68.863
17362.426758 68.863
17362.792969 68.863
17363.159180 68.863
17363.525391 68.863
17363.891602 68.863
17364.257812 68.863
17364.624023 68.863
17364.990234 68.863
17365.356445 68.863
17365.722656 68.863
17366.088867 68.862
17366.455078 68.862
17366.821289 68.862
17367.187500 68.862
17367.553711 68.862
17367.919922 68.862
17368.286133 68.862
17368.652344 68.862
17369.018555 68.862
17369.384766 68.862
17369.750977 68.862
17370.117188 68.862
17370.483398 68.862
17370.849609 68.862
17371.215820 68.862
17371.582031 68.862
17371.948242 68.862
17372.314453 68.862
17372.680664 68.862
17373.046875 68.862
17373.413086 68.862
17373.779297 68.862
17374.145508 68.862
17374.511719 68.862
17374.877930 68.862
17375.244141 68.862
17375.610352 68.862
17375.976562 68.862
17376.342773 68.862
17376.708984 68.862
17377.075195 68.862
17377.441406 68.862
17377.807617 68.862
17378.173828 68.862
17378.540039 68.862
17378.906250 68.862
17379.272461 68.862
17379.638672 68.862
17380.004883 68.862
17380.371094 68.861
17380.737305 68.861
17381.103516 68.861
17381.469727 68.861
17381.835938 68.861
17382.202148 68.861
17382.568359 68.861
17382.934570 68.861
17383.300781 68.861
17383.666992 68.861
17384.033203 68.861
17384.399414 68.861
17384.765625 68.861
17385.131836 68.861
17385.498047 68.861
17385.864258 68.861
17386.230469 68.861
17386.596680 68.861
17386.962891 68.861
17387.329102 68.861
17387.695312 68.861
17388.061523 68.861
17388.427734 68.861
17388.793945 68.861
17389.160156 68.861
17389.526367 68.861
17389.892578 68.861
17390.258789 68.861
17390.625000 68.861
17390.991211 68.861
17391.357422 68.861
17391.723633 68.861
17392.089844 68.861
17392.456055 68.861
17392.822266 68.861
17393.188477 68.861
17393.554688 68.861
17393.920898 68.861
17394.287109 68.861
17394.653320 68.860
17395.019531 68.861
17395.385742 68.860
17395.751953 68.860
17396.118164 68.860
17396.484375 68.860
17396.850586 68.860
17397.216797 68.860
17397.583008 68.860
17397.949219 68.860
17398.315430 68.860
17398.681641 68.860
17399.047852 68.860
17399.414062 68.860
17399.780273 68.860
17400.146484 68.860
17400.512695 68.860
17400.878906 68.860
17401.245117 68.860
17401.611328 68.860
17401.977539 68.860
17402.343750 68.860
17402.709961 68.860
17403.076172 68.860
17403.442383 68.860
17403.808594 68.860
17404.174805 68.860
17404.541016 68.860
17404.907227 68.860
17405.273438 68.860
17405.639648 68.860
17406.005859 68.860
17406.372070 68.860
17406.738281 68.860
17407.104492 68.860
17407.470703 68.860
17407.836914 68.860
17408.203125 68.860
17408.569336 68.860
17408.935547 68.860
17409.301758 68.860
17409.667969 68.860
17410.034180 68.860
17410.400391 68.859
17410.766602 68.860
